,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index
,open,high,low,close,volume,num_trds,value
2022-11-04 11:11:00-04:00,707.71,707.71,707.16,707.37,0,4,0.0
2022-11-04 11:12:00-04:00,707.72,707.72,707.01,707.19,0,4,0.0
2022-11-04 11:13:00-04:00,707.35,707.35,707.2,707.33,0,4,0.0
2022-11-04 11:14:00-04:00,707.21,707.3,707.15,707.15,0,4,0.0
2022-11-04 11:15:00-04:00,707.04,707.04,705.96,705.96,0,4,0.0
2022-11-04 11:16:00-04:00,705.89,705.89,705.36,705.39,0,4,0.0
2022-11-04 11:17:00-04:00,705.28,705.28,704.99,704.99,0,4,0.0
2022-11-04 11:18:00-04:00,704.88,705.47,704.84,705.47,0,4,0.0
2022-11-04 11:19:00-04:00,705.47,705.47,704.72,704.72,0,4,0.0
2022-11-04 11:20:00-04:00,704.79,705.19,704.79,704.92,0,4,0.0
2022-11-04 11:21:00-04:00,705.27,705.36,705.16,705.16,0,4,0.0
2022-11-04 11:22:00-04:00,704.99,704.99,704.6,704.81,0,4,0.0
2022-11-04 11:23:00-04:00,704.78,704.89,704.47,704.47,0,4,0.0
2022-11-04 11:24:00-04:00,704.66,704.86,704.66,704.86,0,4,0.0
2022-11-04 11:25:00-04:00,704.91,705.03,704.91,705.03,0,4,0.0
2022-11-04 11:26:00-04:00,705.08,705.14,704.98,705.04,0,4,0.0
2022-11-04 11:27:00-04:00,705.04,705.04,703.79,703.85,0,4,0.0
2022-11-04 11:28:00-04:00,703.42,703.42,703.05,703.05,0,4,0.0
2022-11-04 11:29:00-04:00,702.69,702.69,702.47,702.53,0,4,0.0
2022-11-04 11:30:00-04:00,702.53,703.1,702.53,703.1,0,4,0.0
2022-11-04 11:31:00-04:00,703.3,703.66,703.3,703.39,0,4,0.0
2022-11-04 11:32:00-04:00,703.02,703.02,702.65,702.86,0,4,0.0
2022-11-04 11:33:00-04:00,702.77,702.77,701.68,701.68,0,4,0.0
2022-11-04 11:34:00-04:00,700.92,700.92,700.31,700.31,0,4,0.0
2022-11-04 11:35:00-04:00,700.98,701.07,700.75,700.75,0,4,0.0
2022-11-04 11:36:00-04:00,700.51,700.57,700.38,700.38,0,4,0.0
2022-11-04 11:37:00-04:00,699.87,699.87,698.8,698.8,0,4,0.0
2022-11-04 11:38:00-04:00,698.6,698.6,698.0,698.0,0,4,0.0
2022-11-04 11:39:00-04:00,697.94,697.97,697.57,697.57,0,4,0.0
2022-11-04 11:40:00-04:00,698.05,698.11,698.05,698.11,0,4,0.0
2022-11-04 11:41:00-04:00,698.19,698.73,698.19,698.73,0,4,0.0
2022-11-04 11:42:00-04:00,698.87,699.14,698.87,698.99,0,4,0.0
2022-11-04 11:43:00-04:00,699.4,699.69,699.4,699.61,0,4,0.0
2022-11-04 11:44:00-04:00,699.83,699.91,699.83,699.89,0,4,0.0
2022-11-04 11:45:00-04:00,699.56,699.56,699.23,699.23,0,4,0.0
2022-11-04 11:46:00-04:00,699.21,699.24,699.11,699.11,0,4,0.0
2022-11-04 11:47:00-04:00,699.31,699.31,698.86,698.86,0,4,0.0
2022-11-04 11:48:00-04:00,698.85,698.85,698.0,698.0,0,4,0.0
2022-11-04 11:49:00-04:00,697.89,698.34,697.81,698.34,0,4,0.0
2022-11-04 11:50:00-04:00,697.89,697.89,697.53,697.53,0,4,0.0
2022-11-04 11:51:00-04:00,697.23,697.25,697.08,697.08,0,4,0.0
2022-11-04 11:52:00-04:00,697.63,697.63,696.72,696.72,0,4,0.0
2022-11-04 11:53:00-04:00,696.52,696.52,695.72,695.72,0,4,0.0
2022-11-04 11:54:00-04:00,696.31,696.71,696.31,696.52,0,4,0.0
2022-11-04 11:55:00-04:00,696.74,697.93,696.71,697.93,0,4,0.0
2022-11-04 11:56:00-04:00,697.86,697.86,697.48,697.48,0,4,0.0
2022-11-04 11:57:00-04:00,697.29,697.31,697.03,697.31,0,4,0.0
2022-11-04 11:58:00-04:00,697.25,697.72,697.25,697.72,0,4,0.0
2022-11-04 11:59:00-04:00,697.54,697.54,696.31,696.31,0,4,0.0
2022-11-04 12:00:00-04:00,696.91,697.06,696.91,696.97,0,4,0.0
2022-11-04 12:01:00-04:00,696.58,696.58,695.63,695.63,0,4,0.0
2022-11-04 12:02:00-04:00,695.59,695.62,694.46,694.46,0,4,0.0
2022-11-04 12:03:00-04:00,693.72,693.72,692.92,692.92,0,4,0.0
2022-11-04 12:04:00-04:00,693.11,693.31,693.11,693.3,0,4,0.0
2022-11-04 12:05:00-04:00,692.81,693.43,692.81,692.97,0,4,0.0
2022-11-04 12:06:00-04:00,693.3,693.3,692.87,692.92,0,4,0.0
2022-11-04 12:07:00-04:00,692.85,693.27,692.83,693.2,0,4,0.0
2022-11-04 12:08:00-04:00,693.68,694.23,693.68,694.23,0,4,0.0
2022-11-04 12:09:00-04:00,694.71,695.42,694.71,695.42,0,4,0.0
2022-11-04 12:10:00-04:00,695.23,695.52,695.23,695.52,0,4,0.0
2022-11-04 12:11:00-04:00,695.72,695.77,695.52,695.55,0,4,0.0
2022-11-04 12:12:00-04:00,695.46,695.46,695.12,695.12,0,4,0.0
2022-11-04 12:13:00-04:00,694.69,694.78,694.41,694.41,0,4,0.0
2022-11-04 12:14:00-04:00,694.33,694.91,694.33,694.91,0,4,0.0
2022-11-04 12:15:00-04:00,694.67,694.69,694.52,694.69,0,4,0.0
2022-11-04 12:16:00-04:00,694.91,694.91,694.62,694.71,0,4,0.0
2022-11-04 12:17:00-04:00,695.18,695.61,695.18,695.61,0,4,0.0
2022-11-04 12:18:00-04:00,695.69,695.69,695.55,695.61,0,4,0.0
2022-11-04 12:19:00-04:00,695.81,695.91,695.77,695.91,0,4,0.0
2022-11-04 12:20:00-04:00,695.99,695.99,695.6,695.6,0,4,0.0
2022-11-04 12:21:00-04:00,695.32,695.47,694.89,694.89,0,4,0.0
2022-11-04 12:22:00-04:00,694.75,695.13,694.72,695.13,0,4,0.0
2022-11-04 12:23:00-04:00,695.69,695.69,695.41,695.57,0,4,0.0
2022-11-04 12:24:00-04:00,695.28,695.28,694.28,694.28,0,4,0.0
2022-11-04 12:25:00-04:00,694.12,694.43,694.12,694.12,0,4,0.0
2022-11-04 12:26:00-04:00,693.91,693.91,693.7,693.8,0,4,0.0
2022-11-04 12:27:00-04:00,693.86,694.23,693.86,694.23,0,4,0.0
2022-11-04 12:28:00-04:00,694.78,695.06,694.78,695.06,0,4,0.0
2022-11-04 12:29:00-04:00,695.73,695.73,695.48,695.53,0,4,0.0
2022-11-04 12:30:00-04:00,695.29,695.3,695.05,695.3,0,4,0.0
2022-11-04 12:31:00-04:00,695.5,695.75,695.5,695.74,0,4,0.0
2022-11-04 12:32:00-04:00,695.92,696.22,695.92,696.22,0,4,0.0
2022-11-04 12:33:00-04:00,696.57,696.73,696.57,696.71,0,4,0.0
2022-11-04 12:34:00-04:00,696.77,697.01,696.52,697.01,0,4,0.0
2022-11-04 12:35:00-04:00,696.81,696.81,696.23,696.33,0,4,0.0
2022-11-04 12:36:00-04:00,695.59,695.83,695.42,695.83,0,4,0.0
2022-11-04 12:37:00-04:00,695.59,696.0,695.59,696.0,0,4,0.0
2022-11-04 12:38:00-04:00,696.16,696.16,695.39,695.39,0,4,0.0
2022-11-04 12:39:00-04:00,695.58,695.58,694.97,694.97,0,4,0.0
2022-11-04 12:40:00-04:00,694.8,694.8,693.96,693.96,0,4,0.0
2022-11-04 12:41:00-04:00,693.83,693.83,693.24,693.24,0,4,0.0
2022-11-04 12:42:00-04:00,693.35,693.79,693.35,693.79,0,4,0.0
2022-11-04 12:43:00-04:00,693.63,693.63,693.44,693.45,0,4,0.0
2022-11-04 12:44:00-04:00,693.17,693.17,692.83,692.83,0,4,0.0
2022-11-04 12:45:00-04:00,692.76,693.04,692.73,692.9,0,4,0.0
2022-11-04 12:46:00-04:00,692.73,693.0,692.73,693.0,0,4,0.0
2022-11-04 12:47:00-04:00,693.32,693.32,693.12,693.25,0,4,0.0
2022-11-04 12:48:00-04:00,693.4,693.4,693.34,693.34,0,4,0.0
2022-11-04 12:49:00-04:00,693.39,693.74,693.39,693.74,0,4,0.0
2022-11-04 12:50:00-04:00,693.94,694.26,693.94,694.26,0,4,0.0
2022-11-04 12:51:00-04:00,694.49,694.85,694.49,694.85,0,4,0.0
2022-11-04 12:52:00-04:00,695.29,695.29,695.07,695.14,0,4,0.0
2022-11-04 12:53:00-04:00,695.25,696.11,695.25,696.11,0,4,0.0
2022-11-04 12:54:00-04:00,696.26,696.26,695.89,695.89,0,4,0.0
2022-11-04 12:55:00-04:00,695.99,696.15,695.8,696.15,0,4,0.0
2022-11-04 12:56:00-04:00,696.03,696.03,695.81,695.83,0,4,0.0
2022-11-04 12:57:00-04:00,695.55,695.55,695.23,695.27,0,4,0.0
2022-11-04 12:58:00-04:00,695.33,695.84,695.33,695.84,0,4,0.0
2022-11-04 12:59:00-04:00,695.93,696.18,695.93,696.0,0,4,0.0
2022-11-04 13:00:00-04:00,695.56,695.56,695.35,695.56,0,4,0.0
2022-11-04 13:01:00-04:00,695.72,695.72,695.61,695.63,0,4,0.0
2022-11-04 13:02:00-04:00,695.57,695.77,695.57,695.76,0,4,0.0
2022-11-04 13:03:00-04:00,695.87,695.98,695.87,695.95,0,4,0.0
2022-11-04 13:04:00-04:00,696.04,696.83,696.04,696.83,0,4,0.0
2022-11-04 13:05:00-04:00,697.14,697.56,697.14,697.56,0,4,0.0
2022-11-04 13:06:00-04:00,697.86,697.96,697.65,697.65,0,4,0.0
2022-11-04 13:07:00-04:00,697.64,697.68,696.57,696.57,0,4,0.0
2022-11-04 13:08:00-04:00,696.59,696.59,696.37,696.42,0,4,0.0
2022-11-04 13:09:00-04:00,695.79,695.79,695.43,695.43,0,4,0.0
2022-11-04 13:10:00-04:00,695.32,695.95,695.27,695.95,0,4,0.0
2022-11-04 13:11:00-04:00,696.12,696.81,696.12,696.63,0,4,0.0
2022-11-04 13:12:00-04:00,696.67,697.13,696.67,697.06,0,4,0.0
2022-11-04 13:13:00-04:00,697.1,697.1,696.83,696.83,0,4,0.0
2022-11-04 13:14:00-04:00,696.71,697.24,696.71,697.24,0,4,0.0
2022-11-04 13:15:00-04:00,697.07,697.42,696.75,697.42,0,4,0.0
2022-11-04 13:16:00-04:00,697.22,697.22,696.95,697.01,0,4,0.0
2022-11-04 13:17:00-04:00,696.89,696.89,696.71,696.71,0,4,0.0
2022-11-04 13:18:00-04:00,696.94,697.27,696.94,697.27,0,4,0.0
2022-11-04 13:19:00-04:00,697.23,697.62,697.23,697.62,0,4,0.0
2022-11-04 13:20:00-04:00,697.69,698.09,697.69,697.98,0,4,0.0
2022-11-04 13:21:00-04:00,698.04,698.04,697.91,697.91,0,4,0.0
2022-11-04 13:22:00-04:00,697.92,698.55,697.92,698.55,0,4,0.0
2022-11-04 13:23:00-04:00,698.63,698.8,698.63,698.8,0,4,0.0
2022-11-04 13:24:00-04:00,698.92,699.05,698.92,699.0,0,4,0.0
2022-11-04 13:25:00-04:00,699.12,699.32,699.12,699.2,0,4,0.0
2022-11-04 13:26:00-04:00,699.25,699.25,698.92,698.92,0,4,0.0
2022-11-04 13:27:00-04:00,698.87,698.87,698.42,698.45,0,4,0.0
2022-11-04 13:28:00-04:00,698.42,699.18,698.42,699.18,0,4,0.0
2022-11-04 13:29:00-04:00,699.19,699.19,698.79,698.79,0,4,0.0
2022-11-04 13:30:00-04:00,698.8,698.89,698.61,698.61,0,4,0.0
2022-11-04 13:31:00-04:00,699.01,699.11,698.98,699.0,0,4,0.0
2022-11-04 13:32:00-04:00,698.92,698.92,698.25,698.25,0,4,0.0
2022-11-04 13:33:00-04:00,698.25,698.25,698.13,698.13,0,4,0.0
2022-11-04 13:34:00-04:00,698.0,698.0,697.53,697.53,0,4,0.0
2022-11-04 13:35:00-04:00,697.51,697.76,697.51,697.76,0,4,0.0
2022-11-04 13:36:00-04:00,697.45,697.45,697.21,697.39,0,4,0.0
2022-11-04 13:37:00-04:00,697.3,697.7,697.3,697.7,0,4,0.0
2022-11-04 13:38:00-04:00,697.81,698.22,697.81,698.22,0,4,0.0
2022-11-04 13:39:00-04:00,698.39,698.51,698.37,698.37,0,4,0.0
2022-11-04 13:40:00-04:00,697.96,698.46,697.96,698.09,0,4,0.0
2022-11-04 13:41:00-04:00,698.16,698.2,698.14,698.2,0,4,0.0
2022-11-04 13:42:00-04:00,698.33,698.33,698.08,698.08,0,4,0.0
2022-11-04 13:43:00-04:00,698.03,698.46,698.03,698.46,0,4,0.0
2022-11-04 13:44:00-04:00,698.86,698.86,698.7,698.7,0,4,0.0
2022-11-04 13:45:00-04:00,698.54,698.54,698.37,698.43,0,4,0.0
2022-11-04 13:46:00-04:00,698.1,698.49,698.1,698.49,0,4,0.0
2022-11-04 13:47:00-04:00,698.7,698.7,698.21,698.37,0,4,0.0
2022-11-04 13:48:00-04:00,698.32,698.72,698.31,698.72,0,4,0.0
2022-11-04 13:49:00-04:00,698.98,699.07,698.86,698.86,0,4,0.0
2022-11-04 13:50:00-04:00,698.98,698.98,698.55,698.55,0,4,0.0
2022-11-04 13:51:00-04:00,698.19,698.28,698.19,698.24,0,4,0.0
2022-11-04 13:52:00-04:00,698.34,698.61,698.34,698.61,0,4,0.0
2022-11-04 13:53:00-04:00,698.77,699.15,698.77,699.15,0,4,0.0
2022-11-04 13:54:00-04:00,699.29,699.29,699.1,699.1,0,4,0.0
2022-11-04 13:55:00-04:00,698.72,698.72,698.48,698.55,0,4,0.0
2022-11-04 13:56:00-04:00,698.56,698.59,698.5,698.5,0,4,0.0
2022-11-04 13:57:00-04:00,698.28,698.31,698.08,698.08,0,4,0.0
2022-11-04 13:58:00-04:00,697.93,697.93,697.61,697.61,0,4,0.0
2022-11-04 13:59:00-04:00,697.71,697.71,697.56,697.56,0,4,0.0
2022-11-04 14:00:00-04:00,697.66,697.66,697.24,697.24,0,4,0.0
2022-11-04 14:01:00-04:00,697.04,697.04,696.58,696.58,0,4,0.0
2022-11-04 14:02:00-04:00,696.84,696.84,696.71,696.71,0,4,0.0
2022-11-04 14:03:00-04:00,696.65,696.74,696.56,696.56,0,4,0.0
2022-11-04 14:04:00-04:00,696.35,696.38,696.16,696.16,0,4,0.0
2022-11-04 14:05:00-04:00,695.97,695.97,695.54,695.54,0,4,0.0
2022-11-04 14:06:00-04:00,695.42,695.42,694.73,694.73,0,4,0.0
2022-11-04 14:07:00-04:00,694.85,695.26,694.85,695.14,0,4,0.0
2022-11-04 14:08:00-04:00,695.22,695.22,694.76,694.76,0,4,0.0
2022-11-04 14:09:00-04:00,694.8,694.94,694.8,694.94,0,4,0.0
2022-11-04 14:10:00-04:00,694.97,695.71,694.97,695.71,0,4,0.0
2022-11-04 14:11:00-04:00,695.8,696.62,695.8,696.62,0,4,0.0
2022-11-04 14:12:00-04:00,696.61,696.61,696.24,696.24,0,4,0.0
2022-11-04 14:13:00-04:00,696.41,696.47,696.25,696.45,0,4,0.0
2022-11-04 14:14:00-04:00,696.45,696.78,696.43,696.78,0,4,0.0
2022-11-04 14:15:00-04:00,696.74,696.74,696.66,696.66,0,4,0.0
2022-11-04 14:16:00-04:00,696.67,696.98,696.67,696.86,0,4,0.0
2022-11-04 14:17:00-04:00,697.14,697.48,697.14,697.48,0,4,0.0
2022-11-04 14:18:00-04:00,697.57,698.19,697.57,698.15,0,4,0.0
2022-11-04 14:19:00-04:00,698.23,698.41,698.1,698.41,0,4,0.0
2022-11-04 14:20:00-04:00,698.58,698.58,698.48,698.55,0,4,0.0
2022-11-04 14:21:00-04:00,698.36,698.36,698.03,698.23,0,4,0.0
2022-11-04 14:22:00-04:00,698.43,698.6,698.43,698.57,0,4,0.0
2022-11-04 14:23:00-04:00,698.44,698.58,698.44,698.58,0,4,0.0
2022-11-04 14:24:00-04:00,698.58,698.95,698.58,698.95,0,4,0.0
2022-11-04 14:25:00-04:00,698.83,698.9,698.68,698.68,0,4,0.0
2022-11-04 14:26:00-04:00,698.68,698.89,698.67,698.8,0,4,0.0
2022-11-04 14:27:00-04:00,698.87,698.99,698.87,698.99,0,4,0.0
2022-11-04 14:28:00-04:00,699.17,699.27,699.17,699.2,0,4,0.0
2022-11-04 14:29:00-04:00,698.93,698.95,698.66,698.92,0,4,0.0
2022-11-04 14:30:00-04:00,699.15,699.18,698.8,698.8,0,4,0.0
2022-11-04 14:31:00-04:00,698.91,699.38,698.91,699.38,0,4,0.0
2022-11-04 14:32:00-04:00,699.54,699.76,699.54,699.74,0,4,0.0
2022-11-04 14:33:00-04:00,699.72,699.78,699.72,699.72,0,4,0.0
2022-11-04 14:34:00-04:00,699.76,699.81,699.73,699.81,0,4,0.0
2022-11-04 14:35:00-04:00,699.96,700.21,699.96,700.21,0,4,0.0
2022-11-04 14:36:00-04:00,700.04,700.14,699.89,700.04,0,4,0.0
2022-11-04 14:37:00-04:00,700.04,700.07,700.02,700.06,0,4,0.0
2022-11-04 14:38:00-04:00,699.93,699.93,699.71,699.71,0,4,0.0
2022-11-04 14:39:00-04:00,699.61,699.83,699.61,699.83,0,4,0.0
2022-11-04 14:40:00-04:00,699.87,700.12,699.87,700.1,0,4,0.0
2022-11-04 14:41:00-04:00,700.25,700.25,700.12,700.12,0,4,0.0
2022-11-04 14:42:00-04:00,700.26,700.37,700.26,700.37,0,4,0.0
2022-11-04 14:43:00-04:00,700.74,701.22,700.74,701.19,0,4,0.0
2022-11-04 14:44:00-04:00,701.37,701.71,701.37,701.63,0,4,0.0
2022-11-04 14:45:00-04:00,701.56,701.56,701.33,701.45,0,4,0.0
2022-11-04 14:46:00-04:00,701.5,701.64,701.5,701.62,0,4,0.0
2022-11-04 14:47:00-04:00,701.55,701.55,701.36,701.4,0,4,0.0
2022-11-04 14:48:00-04:00,701.32,701.37,701.3,701.37,0,4,0.0
2022-11-04 14:49:00-04:00,701.07,701.07,700.64,700.74,0,4,0.0
2022-11-04 14:50:00-04:00,700.8,701.2,700.8,701.04,0,4,0.0
2022-11-04 14:51:00-04:00,700.81,700.81,700.7,700.7,0,4,0.0
2022-11-04 14:52:00-04:00,700.76,700.76,700.44,700.44,0,4,0.0
2022-11-04 14:53:00-04:00,700.53,700.6,700.43,700.6,0,4,0.0
2022-11-04 14:54:00-04:00,700.95,701.15,700.95,701.15,0,4,0.0
2022-11-04 14:55:00-04:00,701.45,701.65,701.43,701.65,0,4,0.0
2022-11-04 14:56:00-04:00,702.29,702.29,702.08,702.08,0,4,0.0
2022-11-04 14:57:00-04:00,702.18,702.18,702.0,702.0,0,4,0.0
2022-11-04 14:58:00-04:00,702.02,702.06,701.89,701.89,0,4,0.0
2022-11-04 14:59:00-04:00,701.98,701.98,701.91,701.95,0,4,0.0
2022-11-04 15:00:00-04:00,702.18,702.26,702.16,702.16,0,4,0.0
2022-11-04 15:01:00-04:00,702.19,702.57,702.19,702.57,0,4,0.0
2022-11-04 15:02:00-04:00,702.37,702.54,702.31,702.54,0,4,0.0
2022-11-04 15:03:00-04:00,702.52,702.52,702.15,702.15,0,4,0.0
2022-11-04 15:04:00-04:00,702.15,702.2,702.07,702.07,0,4,0.0
2022-11-04 15:05:00-04:00,702.01,702.37,702.01,702.02,0,4,0.0
2022-11-04 15:06:00-04:00,702.09,702.19,702.02,702.02,0,4,0.0
2022-11-04 15:07:00-04:00,702.09,702.09,701.86,701.94,0,4,0.0
2022-11-04 15:08:00-04:00,701.99,702.24,701.99,702.24,0,4,0.0
2022-11-04 15:09:00-04:00,702.31,702.31,702.19,702.19,0,4,0.0
2022-11-04 15:10:00-04:00,702.07,702.2,702.03,702.17,0,4,0.0
2022-11-04 15:11:00-04:00,702.14,702.14,701.93,701.99,0,4,0.0
2022-11-04 15:12:00-04:00,702.12,702.16,702.08,702.16,0,4,0.0
2022-11-04 15:13:00-04:00,702.19,702.19,701.74,701.75,0,4,0.0
2022-11-04 15:14:00-04:00,701.67,701.82,701.67,701.82,0,4,0.0
2022-11-04 15:15:00-04:00,701.96,702.08,701.96,702.08,0,4,0.0
2022-11-04 15:16:00-04:00,702.07,702.22,701.97,702.22,0,4,0.0
2022-11-04 15:17:00-04:00,702.05,702.06,702.03,702.06,0,4,0.0
2022-11-04 15:18:00-04:00,702.21,702.38,702.21,702.38,0,4,0.0
2022-11-04 15:19:00-04:00,702.32,702.32,701.77,701.77,0,4,0.0
2022-11-04 15:20:00-04:00,701.16,701.16,700.77,701.08,0,4,0.0
2022-11-04 15:21:00-04:00,701.03,701.12,701.03,701.08,0,4,0.0
2022-11-04 15:22:00-04:00,701.06,701.06,700.56,700.73,0,4,0.0
2022-11-04 15:23:00-04:00,700.91,700.92,700.74,700.74,0,4,0.0
2022-11-04 15:24:00-04:00,700.53,700.53,700.47,700.49,0,4,0.0
2022-11-04 15:25:00-04:00,700.58,700.89,700.58,700.89,0,4,0.0
2022-11-04 15:26:00-04:00,700.94,701.07,700.94,701.03,0,4,0.0
2022-11-04 15:27:00-04:00,701.11,701.17,701.0,701.07,0,4,0.0
2022-11-04 15:28:00-04:00,700.93,701.12,700.93,701.11,0,4,0.0
2022-11-04 15:29:00-04:00,701.06,701.1,700.9,701.1,0,4,0.0
2022-11-04 15:30:00-04:00,700.32,700.67,700.32,700.67,0,4,0.0
2022-11-04 15:31:00-04:00,700.66,701.01,700.66,700.97,0,4,0.0
2022-11-04 15:32:00-04:00,700.94,701.2,700.81,701.2,0,4,0.0
2022-11-04 15:33:00-04:00,700.97,701.42,700.97,701.42,0,4,0.0
2022-11-04 15:34:00-04:00,701.8,702.1,701.8,702.02,0,4,0.0
2022-11-04 15:35:00-04:00,701.83,702.11,701.83,701.9,0,4,0.0
2022-11-04 15:36:00-04:00,701.45,701.45,700.77,700.77,0,4,0.0
2022-11-04 15:37:00-04:00,700.91,701.01,700.91,700.98,0,4,0.0
2022-11-04 15:38:00-04:00,700.98,701.24,700.98,701.05,0,4,0.0
2022-11-04 15:39:00-04:00,701.28,701.32,701.28,701.32,0,4,0.0
2022-11-04 15:40:00-04:00,701.29,701.55,701.29,701.54,0,4,0.0
2022-11-04 15:41:00-04:00,701.37,701.77,701.37,701.77,0,4,0.0
2022-11-04 15:42:00-04:00,701.53,701.58,701.41,701.44,0,4,0.0
2022-11-04 15:43:00-04:00,701.61,701.62,701.39,701.39,0,4,0.0
2022-11-04 15:44:00-04:00,701.49,702.07,701.49,702.07,0,4,0.0
2022-11-04 15:45:00-04:00,702.24,702.35,702.22,702.24,0,4,0.0
2022-11-04 15:46:00-04:00,702.32,702.97,702.32,702.97,0,4,0.0
2022-11-04 15:47:00-04:00,702.82,702.82,702.68,702.68,0,4,0.0
2022-11-04 15:48:00-04:00,702.79,702.79,702.55,702.55,0,4,0.0
2022-11-04 15:49:00-04:00,702.54,702.54,702.13,702.27,0,4,0.0
2022-11-04 15:50:00-04:00,701.7,701.7,701.34,701.68,0,4,0.0
2022-11-04 15:51:00-04:00,702.04,702.04,701.38,701.38,0,4,0.0
2022-11-04 15:52:00-04:00,701.25,701.43,701.25,701.41,0,4,0.0
2022-11-04 15:53:00-04:00,701.16,701.52,701.16,701.52,0,4,0.0
2022-11-04 15:54:00-04:00,701.58,701.58,701.3,701.49,0,4,0.0
2022-11-04 15:55:00-04:00,701.92,701.94,701.2,701.3,0,4,0.0
2022-11-04 15:56:00-04:00,701.21,701.4,701.21,701.4,0,4,0.0
2022-11-04 15:57:00-04:00,701.23,701.26,700.91,700.93,0,4,0.0
2022-11-04 15:58:00-04:00,700.78,701.1,700.78,701.1,0,4,0.0
2022-11-04 15:59:00-04:00,701.36,702.33,701.36,702.28,0,4,0.0
2022-11-07 09:31:00-05:00,703.65,704.95,703.65,704.95,0,4,0.0
2022-11-07 09:32:00-05:00,705.62,706.61,705.62,706.61,0,4,0.0
2022-11-07 09:33:00-05:00,707.19,707.88,707.19,707.5,0,4,0.0
2022-11-07 09:34:00-05:00,707.97,708.19,707.71,708.19,0,4,0.0
2022-11-07 09:35:00-05:00,708.6,708.6,707.19,707.19,0,4,0.0
2022-11-07 09:36:00-05:00,706.19,706.52,706.19,706.45,0,4,0.0
2022-11-07 09:37:00-05:00,706.74,706.89,706.39,706.39,0,4,0.0
2022-11-07 09:38:00-05:00,706.9,707.79,706.9,707.79,0,4,0.0
2022-11-07 09:39:00-05:00,707.76,708.25,707.71,708.25,0,4,0.0
2022-11-07 09:40:00-05:00,709.11,709.33,709.03,709.03,0,4,0.0
2022-11-07 09:41:00-05:00,708.23,709.01,708.23,709.01,0,4,0.0
2022-11-07 09:42:00-05:00,708.84,709.35,708.84,709.35,0,4,0.0
2022-11-07 09:43:00-05:00,710.01,710.23,709.96,710.23,0,4,0.0
2022-11-07 09:44:00-05:00,710.12,710.14,709.83,709.83,0,4,0.0
2022-11-07 09:45:00-05:00,709.56,709.56,708.3,708.3,0,4,0.0
2022-11-07 09:46:00-05:00,708.45,708.79,708.45,708.71,0,4,0.0
2022-11-07 09:47:00-05:00,709.07,709.08,708.97,708.97,0,4,0.0
2022-11-07 09:48:00-05:00,708.81,708.83,708.56,708.56,0,4,0.0
2022-11-07 09:49:00-05:00,708.42,708.68,708.31,708.31,0,4,0.0
2022-11-07 09:50:00-05:00,708.45,708.9,707.91,707.91,0,4,0.0
2022-11-07 09:51:00-05:00,707.65,707.71,706.96,706.96,0,4,0.0
2022-11-07 09:52:00-05:00,706.01,706.01,705.54,705.68,0,4,0.0
2022-11-07 09:53:00-05:00,706.17,706.17,705.63,705.63,0,4,0.0
2022-11-07 09:54:00-05:00,705.38,705.39,705.27,705.27,0,4,0.0
2022-11-07 09:55:00-05:00,705.66,705.89,705.66,705.83,0,4,0.0
2022-11-07 09:56:00-05:00,705.84,705.84,705.24,705.24,0,4,0.0
2022-11-07 09:57:00-05:00,705.28,705.48,705.28,705.48,0,4,0.0
2022-11-07 09:58:00-05:00,705.52,705.52,705.07,705.07,0,4,0.0
2022-11-07 09:59:00-05:00,704.99,705.53,704.99,705.53,0,4,0.0
2022-11-07 10:00:00-05:00,706.2,706.67,706.2,706.67,0,4,0.0
2022-11-07 10:01:00-05:00,706.69,707.24,706.69,707.24,0,4,0.0
2022-11-07 10:02:00-05:00,707.68,708.31,707.68,708.31,0,4,0.0
2022-11-07 10:03:00-05:00,708.18,708.61,708.18,708.61,0,4,0.0
2022-11-07 10:04:00-05:00,708.78,708.87,708.52,708.87,0,4,0.0
2022-11-07 10:05:00-05:00,708.93,709.04,708.36,708.36,0,4,0.0
2022-11-07 10:06:00-05:00,708.37,708.84,708.28,708.84,0,4,0.0
2022-11-07 10:07:00-05:00,708.91,709.02,708.82,709.02,0,4,0.0
2022-11-07 10:08:00-05:00,709.19,709.8,709.19,709.77,0,4,0.0
2022-11-07 10:09:00-05:00,709.45,709.92,709.45,709.92,0,4,0.0
2022-11-07 10:10:00-05:00,710.02,710.04,709.84,709.84,0,4,0.0
2022-11-07 10:11:00-05:00,709.75,709.75,709.61,709.75,0,4,0.0
2022-11-07 10:12:00-05:00,710.11,710.22,710.11,710.21,0,4,0.0
2022-11-07 10:13:00-05:00,710.76,711.65,710.76,711.45,0,4,0.0
2022-11-07 10:14:00-05:00,711.6,712.33,711.6,712.33,0,4,0.0
2022-11-07 10:15:00-05:00,712.32,712.32,711.88,712.18,0,4,0.0
2022-11-07 10:16:00-05:00,712.55,712.55,711.54,711.54,0,4,0.0
2022-11-07 10:17:00-05:00,711.79,711.79,711.58,711.58,0,4,0.0
2022-11-07 10:18:00-05:00,711.52,711.56,711.37,711.56,0,4,0.0
2022-11-07 10:19:00-05:00,711.78,712.19,711.78,712.01,0,4,0.0
2022-11-07 10:20:00-05:00,711.89,711.89,711.54,711.55,0,4,0.0
