,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index
,open,high,low,close,volume,num_trds,value
2022-09-30 14:36:00-04:00,2107.35,2107.35,2106.66,2106.66,0,4,0.0
2022-09-30 14:37:00-04:00,2106.73,2106.73,2106.16,2106.19,0,4,0.0
2022-09-30 14:38:00-04:00,2106.48,2107.4,2106.48,2106.94,0,4,0.0
2022-09-30 14:39:00-04:00,2106.61,2106.61,2105.36,2106.53,0,4,0.0
2022-09-30 14:40:00-04:00,2106.11,2106.11,2105.5,2105.61,0,4,0.0
2022-09-30 14:41:00-04:00,2105.43,2105.58,2104.76,2104.76,0,4,0.0
2022-09-30 14:42:00-04:00,2104.97,2105.28,2103.65,2103.65,0,4,0.0
2022-09-30 14:43:00-04:00,2103.6,2103.6,2101.16,2101.16,0,4,0.0
2022-09-30 14:44:00-04:00,2101.59,2102.26,2101.59,2102.26,0,4,0.0
2022-09-30 14:45:00-04:00,2102.3,2102.3,2101.71,2101.8,0,4,0.0
2022-09-30 14:46:00-04:00,2101.88,2101.88,2100.95,2100.95,0,4,0.0
2022-09-30 14:47:00-04:00,2100.6,2100.6,2099.21,2099.21,0,4,0.0
2022-09-30 14:48:00-04:00,2098.0,2098.97,2098.0,2098.97,0,4,0.0
2022-09-30 14:49:00-04:00,2099.77,2100.85,2099.45,2100.85,0,4,0.0
2022-09-30 14:50:00-04:00,2101.05,2101.05,2099.4,2099.64,0,4,0.0
2022-09-30 14:51:00-04:00,2100.47,2100.53,2100.21,2100.32,0,4,0.0
2022-09-30 14:52:00-04:00,2100.62,2101.77,2100.37,2101.77,0,4,0.0
2022-09-30 14:53:00-04:00,2100.96,2101.19,2100.71,2101.08,0,4,0.0
2022-09-30 14:54:00-04:00,2100.69,2100.69,2099.86,2099.88,0,4,0.0
2022-09-30 14:55:00-04:00,2099.5,2099.5,2097.18,2097.18,0,4,0.0
2022-09-30 14:56:00-04:00,2096.8,2097.53,2096.8,2097.53,0,4,0.0
2022-09-30 14:57:00-04:00,2096.83,2096.83,2096.05,2096.05,0,4,0.0
2022-09-30 14:58:00-04:00,2096.73,2098.19,2096.73,2098.19,0,4,0.0
2022-09-30 14:59:00-04:00,2098.04,2098.04,2096.66,2096.66,0,4,0.0
2022-09-30 15:00:00-04:00,2095.88,2098.7,2095.88,2098.7,0,4,0.0
2022-09-30 15:01:00-04:00,2099.83,2100.83,2099.35,2100.83,0,4,0.0
2022-09-30 15:02:00-04:00,2102.82,2104.56,2102.55,2104.34,0,4,0.0
2022-09-30 15:03:00-04:00,2103.55,2104.69,2103.39,2104.02,0,4,0.0
2022-09-30 15:04:00-04:00,2104.05,2104.05,2102.68,2102.68,0,4,0.0
2022-09-30 15:05:00-04:00,2102.44,2103.73,2102.08,2103.73,0,4,0.0
2022-09-30 15:06:00-04:00,2104.52,2104.52,2103.39,2103.53,0,4,0.0
2022-09-30 15:07:00-04:00,2102.49,2102.49,2101.84,2101.84,0,4,0.0
2022-09-30 15:08:00-04:00,2101.71,2101.71,2100.86,2100.86,0,4,0.0
2022-09-30 15:09:00-04:00,2100.47,2100.47,2099.88,2100.28,0,4,0.0
2022-09-30 15:10:00-04:00,2100.74,2101.74,2100.74,2101.66,0,4,0.0
2022-09-30 15:11:00-04:00,2101.24,2101.24,2099.88,2099.88,0,4,0.0
2022-09-30 15:12:00-04:00,2099.03,2099.03,2097.9,2097.99,0,4,0.0
2022-09-30 15:13:00-04:00,2097.35,2097.35,2095.64,2095.64,0,4,0.0
2022-09-30 15:14:00-04:00,2095.54,2096.5,2095.54,2096.28,0,4,0.0
2022-09-30 15:15:00-04:00,2095.1,2095.55,2094.9,2095.55,0,4,0.0
2022-09-30 15:16:00-04:00,2098.5,2099.04,2098.5,2098.87,0,4,0.0
2022-09-30 15:17:00-04:00,2098.07,2098.07,2096.26,2096.26,0,4,0.0
2022-09-30 15:18:00-04:00,2096.8,2097.73,2096.63,2097.73,0,4,0.0
2022-09-30 15:19:00-04:00,2097.67,2098.09,2097.57,2097.94,0,4,0.0
2022-09-30 15:20:00-04:00,2098.15,2098.57,2097.79,2098.33,0,4,0.0
2022-09-30 15:21:00-04:00,2097.68,2097.68,2095.59,2095.59,0,4,0.0
2022-09-30 15:22:00-04:00,2095.22,2096.33,2095.0,2096.33,0,4,0.0
2022-09-30 15:23:00-04:00,2096.84,2097.09,2096.84,2097.09,0,4,0.0
2022-09-30 15:24:00-04:00,2097.99,2098.19,2097.99,2098.19,0,4,0.0
2022-09-30 15:25:00-04:00,2097.27,2097.27,2096.34,2096.61,0,4,0.0
2022-09-30 15:26:00-04:00,2096.45,2096.45,2095.31,2095.82,0,4,0.0
2022-09-30 15:27:00-04:00,2095.59,2095.59,2095.05,2095.37,0,4,0.0
2022-09-30 15:28:00-04:00,2094.85,2096.83,2093.87,2096.83,0,4,0.0
2022-09-30 15:29:00-04:00,2096.86,2100.8,2096.86,2100.8,0,4,0.0
2022-09-30 15:30:00-04:00,2100.86,2103.74,2100.86,2103.74,0,4,0.0
2022-09-30 15:31:00-04:00,2103.73,2103.73,2100.66,2101.05,0,4,0.0
2022-09-30 15:32:00-04:00,2100.46,2100.46,2097.51,2097.51,0,4,0.0
2022-09-30 15:33:00-04:00,2098.21,2098.21,2097.04,2097.04,0,4,0.0
2022-09-30 15:34:00-04:00,2096.6,2097.25,2096.31,2097.25,0,4,0.0
2022-09-30 15:35:00-04:00,2096.74,2096.74,2096.04,2096.04,0,4,0.0
2022-09-30 15:36:00-04:00,2095.73,2096.45,2095.73,2096.03,0,4,0.0
2022-09-30 15:37:00-04:00,2095.55,2098.03,2095.55,2096.25,0,4,0.0
2022-09-30 15:38:00-04:00,2094.31,2094.31,2094.06,2094.06,0,4,0.0
2022-09-30 15:39:00-04:00,2094.56,2095.24,2094.56,2094.75,0,4,0.0
2022-09-30 15:40:00-04:00,2095.42,2096.35,2095.42,2096.35,0,4,0.0
2022-09-30 15:41:00-04:00,2096.78,2098.05,2096.78,2097.76,0,4,0.0
2022-09-30 15:42:00-04:00,2098.74,2098.74,2096.39,2096.39,0,4,0.0
2022-09-30 15:43:00-04:00,2097.01,2098.16,2096.94,2096.94,0,4,0.0
2022-09-30 15:44:00-04:00,2097.03,2097.03,2095.46,2096.99,0,4,0.0
2022-09-30 15:45:00-04:00,2095.8,2096.4,2095.7,2095.7,0,4,0.0
2022-09-30 15:46:00-04:00,2095.74,2095.74,2095.32,2095.32,0,4,0.0
2022-09-30 15:47:00-04:00,2097.12,2097.12,2096.57,2096.8,0,4,0.0
2022-09-30 15:48:00-04:00,2099.21,2099.21,2097.59,2098.03,0,4,0.0
2022-09-30 15:49:00-04:00,2097.72,2097.72,2096.13,2096.13,0,4,0.0
2022-09-30 15:50:00-04:00,2090.89,2091.02,2088.94,2091.02,0,4,0.0
2022-09-30 15:51:00-04:00,2090.38,2090.38,2088.65,2088.65,0,4,0.0
2022-09-30 15:52:00-04:00,2088.16,2088.65,2087.24,2088.65,0,4,0.0
2022-09-30 15:53:00-04:00,2089.04,2089.04,2086.64,2088.37,0,4,0.0
2022-09-30 15:54:00-04:00,2088.37,2088.37,2084.66,2084.66,0,4,0.0
2022-09-30 15:55:00-04:00,2085.78,2085.78,2082.36,2082.36,0,4,0.0
2022-09-30 15:56:00-04:00,2082.6,2082.6,2080.75,2080.75,0,4,0.0
2022-09-30 15:57:00-04:00,2080.96,2081.25,2080.75,2081.12,0,4,0.0
2022-09-30 15:58:00-04:00,2080.6,2081.63,2080.1,2080.1,0,4,0.0
2022-09-30 15:59:00-04:00,2080.85,2080.85,2079.72,2079.72,0,4,0.0
2022-10-03 09:31:00-04:00,2100.64,2100.64,2098.17,2098.17,0,4,0.0
2022-10-03 09:32:00-04:00,2098.07,2098.07,2096.05,2096.05,0,4,0.0
2022-10-03 09:33:00-04:00,2095.93,2097.94,2095.93,2096.23,0,4,0.0
2022-10-03 09:34:00-04:00,2095.07,2099.49,2095.07,2098.75,0,4,0.0
2022-10-03 09:35:00-04:00,2098.6,2098.6,2096.38,2098.15,0,4,0.0
2022-10-03 09:36:00-04:00,2097.36,2098.41,2096.84,2096.84,0,4,0.0
2022-10-03 09:37:00-04:00,2096.29,2096.29,2094.29,2094.29,0,4,0.0
2022-10-03 09:38:00-04:00,2094.77,2096.75,2094.58,2096.75,0,4,0.0
2022-10-03 09:39:00-04:00,2094.34,2094.69,2093.57,2093.84,0,4,0.0
2022-10-03 09:40:00-04:00,2089.49,2089.65,2088.8,2089.65,0,4,0.0
2022-10-03 09:41:00-04:00,2090.43,2093.12,2090.43,2092.85,0,4,0.0
2022-10-03 09:42:00-04:00,2094.69,2096.14,2094.69,2096.14,0,4,0.0
2022-10-03 09:43:00-04:00,2098.59,2098.7,2097.72,2097.72,0,4,0.0
2022-10-03 09:44:00-04:00,2097.62,2097.76,2097.12,2097.45,0,4,0.0
2022-10-03 09:45:00-04:00,2097.87,2104.39,2097.87,2104.39,0,4,0.0
2022-10-03 09:46:00-04:00,2106.3,2107.24,2106.18,2107.24,0,4,0.0
2022-10-03 09:47:00-04:00,2108.31,2108.31,2106.55,2106.55,0,4,0.0
2022-10-03 09:48:00-04:00,2106.39,2106.39,2105.17,2105.17,0,4,0.0
2022-10-03 09:49:00-04:00,2107.29,2108.73,2105.99,2105.99,0,4,0.0
2022-10-03 09:50:00-04:00,2106.12,2106.36,2105.39,2105.85,0,4,0.0
2022-10-03 09:51:00-04:00,2105.17,2105.35,2105.15,2105.15,0,4,0.0
2022-10-03 09:52:00-04:00,2105.25,2105.25,2101.6,2101.6,0,4,0.0
2022-10-03 09:53:00-04:00,2102.09,2103.6,2102.09,2103.6,0,4,0.0
2022-10-03 09:54:00-04:00,2105.96,2105.96,2104.58,2105.35,0,4,0.0
2022-10-03 09:55:00-04:00,2104.57,2105.11,2104.57,2104.72,0,4,0.0
2022-10-03 09:56:00-04:00,2105.18,2105.18,2103.72,2103.72,0,4,0.0
2022-10-03 09:57:00-04:00,2102.69,2102.69,2101.57,2101.79,0,4,0.0
2022-10-03 09:58:00-04:00,2101.93,2102.56,2101.7,2101.78,0,4,0.0
2022-10-03 09:59:00-04:00,2099.2,2102.88,2099.2,2102.88,0,4,0.0
2022-10-03 10:00:00-04:00,2109.06,2109.52,2108.28,2109.52,0,4,0.0
2022-10-03 10:01:00-04:00,2108.92,2109.99,2108.58,2109.99,0,4,0.0
2022-10-03 10:02:00-04:00,2111.39,2114.23,2111.39,2114.23,0,4,0.0
2022-10-03 10:03:00-04:00,2115.14,2115.93,2115.14,2115.63,0,4,0.0
2022-10-03 10:04:00-04:00,2116.39,2116.4,2113.95,2113.95,0,4,0.0
2022-10-03 10:05:00-04:00,2114.3,2114.58,2113.15,2114.58,0,4,0.0
2022-10-03 10:06:00-04:00,2115.98,2116.46,2115.29,2116.46,0,4,0.0
2022-10-03 10:07:00-04:00,2116.16,2118.36,2116.16,2118.0,0,4,0.0
2022-10-03 10:08:00-04:00,2118.97,2119.85,2118.97,2119.12,0,4,0.0
2022-10-03 10:09:00-04:00,2118.03,2118.78,2118.03,2118.78,0,4,0.0
2022-10-03 10:10:00-04:00,2117.12,2117.12,2115.84,2115.84,0,4,0.0
2022-10-03 10:11:00-04:00,2116.03,2116.53,2115.55,2116.53,0,4,0.0
2022-10-03 10:12:00-04:00,2115.61,2116.33,2115.61,2115.62,0,4,0.0
2022-10-03 10:13:00-04:00,2116.31,2116.62,2115.76,2115.76,0,4,0.0
2022-10-03 10:14:00-04:00,2115.64,2115.72,2114.4,2114.47,0,4,0.0
2022-10-03 10:15:00-04:00,2114.68,2114.68,2114.37,2114.65,0,4,0.0
2022-10-03 10:16:00-04:00,2114.08,2115.85,2114.08,2115.13,0,4,0.0
2022-10-03 10:17:00-04:00,2115.38,2115.65,2114.69,2114.69,0,4,0.0
2022-10-03 10:18:00-04:00,2113.57,2114.62,2113.44,2114.62,0,4,0.0
2022-10-03 10:19:00-04:00,2115.25,2118.02,2115.25,2116.93,0,4,0.0
2022-10-03 10:20:00-04:00,2118.96,2118.96,2116.63,2116.98,0,4,0.0
2022-10-03 10:21:00-04:00,2115.47,2117.75,2115.47,2117.75,0,4,0.0
2022-10-03 10:22:00-04:00,2118.39,2119.02,2117.86,2118.07,0,4,0.0
2022-10-03 10:23:00-04:00,2118.56,2119.49,2118.26,2119.49,0,4,0.0
2022-10-03 10:24:00-04:00,2118.86,2122.47,2118.86,2122.47,0,4,0.0
2022-10-03 10:25:00-04:00,2122.05,2123.08,2122.05,2123.08,0,4,0.0
2022-10-03 10:26:00-04:00,2123.32,2124.63,2123.13,2124.63,0,4,0.0
2022-10-03 10:27:00-04:00,2125.19,2126.5,2125.19,2126.5,0,4,0.0
2022-10-03 10:28:00-04:00,2126.37,2126.58,2126.04,2126.04,0,4,0.0
2022-10-03 10:29:00-04:00,2125.55,2126.18,2125.55,2126.17,0,4,0.0
2022-10-03 10:30:00-04:00,2127.18,2127.61,2127.12,2127.61,0,4,0.0
2022-10-03 10:31:00-04:00,2127.52,2129.22,2127.52,2128.42,0,4,0.0
2022-10-03 10:32:00-04:00,2126.78,2126.91,2126.78,2126.82,0,4,0.0
2022-10-03 10:33:00-04:00,2126.48,2126.95,2126.11,2126.95,0,4,0.0
2022-10-03 10:34:00-04:00,2127.36,2127.52,2126.91,2127.52,0,4,0.0
2022-10-03 10:35:00-04:00,2128.09,2128.37,2127.44,2128.37,0,4,0.0
2022-10-03 10:36:00-04:00,2126.65,2127.85,2126.65,2127.85,0,4,0.0
2022-10-03 10:37:00-04:00,2127.66,2128.45,2127.21,2127.21,0,4,0.0
2022-10-03 10:38:00-04:00,2126.65,2126.65,2125.82,2125.82,0,4,0.0
2022-10-03 10:39:00-04:00,2124.83,2126.25,2124.83,2126.25,0,4,0.0
2022-10-03 10:40:00-04:00,2125.81,2126.48,2125.81,2126.48,0,4,0.0
2022-10-03 10:41:00-04:00,2126.78,2126.78,2125.07,2125.07,0,4,0.0
2022-10-03 10:42:00-04:00,2125.08,2125.08,2124.61,2124.61,0,4,0.0
2022-10-03 10:43:00-04:00,2125.08,2127.2,2125.08,2127.2,0,4,0.0
2022-10-03 10:44:00-04:00,2127.88,2128.8,2127.58,2128.57,0,4,0.0
2022-10-03 10:45:00-04:00,2129.92,2130.28,2129.55,2130.05,0,4,0.0
2022-10-03 10:46:00-04:00,2129.45,2129.85,2128.91,2129.85,0,4,0.0
2022-10-03 10:47:00-04:00,2131.15,2131.4,2130.85,2131.4,0,4,0.0
2022-10-03 10:48:00-04:00,2130.98,2130.98,2130.8,2130.8,0,4,0.0
2022-10-03 10:49:00-04:00,2129.46,2130.81,2129.46,2130.43,0,4,0.0
2022-10-03 10:50:00-04:00,2130.17,2130.17,2129.2,2129.2,0,4,0.0
2022-10-03 10:51:00-04:00,2128.15,2129.24,2128.15,2128.57,0,4,0.0
2022-10-03 10:52:00-04:00,2128.23,2128.31,2127.85,2127.85,0,4,0.0
2022-10-03 10:53:00-04:00,2127.89,2128.69,2127.89,2128.57,0,4,0.0
2022-10-03 10:54:00-04:00,2128.93,2129.11,2128.93,2129.11,0,4,0.0
2022-10-03 10:55:00-04:00,2128.64,2128.68,2128.1,2128.62,0,4,0.0
2022-10-03 10:56:00-04:00,2129.24,2130.32,2128.9,2128.9,0,4,0.0
2022-10-03 10:57:00-04:00,2128.45,2128.87,2128.45,2128.48,0,4,0.0
2022-10-03 10:58:00-04:00,2128.07,2128.07,2127.15,2127.15,0,4,0.0
2022-10-03 10:59:00-04:00,2127.07,2127.82,2127.07,2127.41,0,4,0.0
2022-10-03 11:00:00-04:00,2127.53,2127.91,2126.65,2126.73,0,4,0.0
2022-10-03 11:01:00-04:00,2126.33,2126.33,2124.8,2124.8,0,4,0.0
2022-10-03 11:02:00-04:00,2124.77,2125.96,2124.77,2125.96,0,4,0.0
2022-10-03 11:03:00-04:00,2125.54,2125.85,2125.17,2125.78,0,4,0.0
2022-10-03 11:04:00-04:00,2125.66,2125.66,2124.77,2124.77,0,4,0.0
2022-10-03 11:05:00-04:00,2124.68,2126.03,2124.68,2125.8,0,4,0.0
2022-10-03 11:06:00-04:00,2126.09,2126.17,2125.8,2125.98,0,4,0.0
2022-10-03 11:07:00-04:00,2127.65,2128.5,2127.65,2127.77,0,4,0.0
2022-10-03 11:08:00-04:00,2128.91,2129.17,2128.91,2129.12,0,4,0.0
2022-10-03 11:09:00-04:00,2129.57,2130.98,2129.57,2130.98,0,4,0.0
2022-10-03 11:10:00-04:00,2131.73,2133.22,2131.73,2133.22,0,4,0.0
2022-10-03 11:11:00-04:00,2132.48,2132.48,2131.23,2131.23,0,4,0.0
2022-10-03 11:12:00-04:00,2129.74,2130.3,2129.3,2129.3,0,4,0.0
2022-10-03 11:13:00-04:00,2129.49,2129.59,2129.2,2129.59,0,4,0.0
2022-10-03 11:14:00-04:00,2129.99,2130.03,2129.77,2130.03,0,4,0.0
2022-10-03 11:15:00-04:00,2129.72,2130.73,2129.72,2130.73,0,4,0.0
2022-10-03 11:16:00-04:00,2130.62,2130.7,2130.23,2130.7,0,4,0.0
2022-10-03 11:17:00-04:00,2130.84,2131.42,2130.84,2131.42,0,4,0.0
2022-10-03 11:18:00-04:00,2131.87,2131.87,2130.2,2130.2,0,4,0.0
2022-10-03 11:19:00-04:00,2130.45,2130.45,2129.48,2129.48,0,4,0.0
2022-10-03 11:20:00-04:00,2129.62,2129.62,2129.02,2129.02,0,4,0.0
2022-10-03 11:21:00-04:00,2128.78,2129.18,2128.78,2128.98,0,4,0.0
2022-10-03 11:22:00-04:00,2129.18,2129.34,2128.53,2128.53,0,4,0.0
2022-10-03 11:23:00-04:00,2128.22,2128.22,2127.87,2128.2,0,4,0.0
2022-10-03 11:24:00-04:00,2128.07,2128.59,2127.67,2128.59,0,4,0.0
2022-10-03 11:25:00-04:00,2129.07,2129.07,2127.47,2127.67,0,4,0.0
2022-10-03 11:26:00-04:00,2128.73,2129.49,2128.73,2129.4,0,4,0.0
2022-10-03 11:27:00-04:00,2129.44,2130.0,2129.44,2129.47,0,4,0.0
2022-10-03 11:28:00-04:00,2129.85,2129.92,2129.75,2129.83,0,4,0.0
2022-10-03 11:29:00-04:00,2129.65,2129.71,2129.07,2129.44,0,4,0.0
2022-10-03 11:30:00-04:00,2130.15,2130.15,2128.91,2128.91,0,4,0.0
2022-10-03 11:31:00-04:00,2129.37,2129.37,2129.07,2129.34,0,4,0.0
2022-10-03 11:32:00-04:00,2129.01,2129.14,2128.19,2128.19,0,4,0.0
2022-10-03 11:33:00-04:00,2127.87,2127.87,2127.51,2127.52,0,4,0.0
2022-10-03 11:34:00-04:00,2126.97,2126.97,2126.52,2126.54,0,4,0.0
2022-10-03 11:35:00-04:00,2125.76,2125.76,2124.82,2124.82,0,4,0.0
2022-10-03 11:36:00-04:00,2124.7,2124.7,2123.16,2123.16,0,4,0.0
2022-10-03 11:37:00-04:00,2123.66,2123.66,2122.08,2122.08,0,4,0.0
2022-10-03 11:38:00-04:00,2122.69,2123.92,2122.69,2123.75,0,4,0.0
2022-10-03 11:39:00-04:00,2123.91,2124.24,2123.69,2124.19,0,4,0.0
2022-10-03 11:40:00-04:00,2123.39,2123.39,2122.02,2122.02,0,4,0.0
2022-10-03 11:41:00-04:00,2121.43,2121.43,2119.74,2119.86,0,4,0.0
2022-10-03 11:42:00-04:00,2120.51,2120.99,2120.51,2120.99,0,4,0.0
2022-10-03 11:43:00-04:00,2120.93,2120.93,2120.32,2120.86,0,4,0.0
2022-10-03 11:44:00-04:00,2121.23,2121.34,2120.99,2121.03,0,4,0.0
2022-10-03 11:45:00-04:00,2121.37,2121.37,2119.6,2119.6,0,4,0.0
2022-10-03 11:46:00-04:00,2120.06,2120.41,2119.94,2120.41,0,4,0.0
2022-10-03 11:47:00-04:00,2120.3,2121.5,2120.3,2121.5,0,4,0.0
2022-10-03 11:48:00-04:00,2121.98,2122.87,2121.98,2122.87,0,4,0.0
2022-10-03 11:49:00-04:00,2122.82,2123.1,2122.56,2123.1,0,4,0.0
2022-10-03 11:50:00-04:00,2123.16,2123.46,2123.05,2123.46,0,4,0.0
2022-10-03 11:51:00-04:00,2123.34,2123.95,2123.34,2123.95,0,4,0.0
2022-10-03 11:52:00-04:00,2123.99,2125.32,2123.99,2125.08,0,4,0.0
2022-10-03 11:53:00-04:00,2125.24,2125.3,2124.45,2124.45,0,4,0.0
2022-10-03 11:54:00-04:00,2124.31,2124.31,2123.61,2123.61,0,4,0.0
2022-10-03 11:55:00-04:00,2123.52,2124.0,2123.11,2123.11,0,4,0.0
2022-10-03 11:56:00-04:00,2122.76,2122.76,2120.59,2120.59,0,4,0.0
2022-10-03 11:57:00-04:00,2120.83,2120.88,2120.56,2120.88,0,4,0.0
2022-10-03 11:58:00-04:00,2120.79,2122.73,2120.79,2122.73,0,4,0.0
2022-10-03 11:59:00-04:00,2122.45,2122.85,2122.21,2122.7,0,4,0.0
2022-10-03 12:00:00-04:00,2123.44,2124.14,2123.3,2123.85,0,4,0.0
2022-10-03 12:01:00-04:00,2124.51,2125.4,2124.51,2125.3,0,4,0.0
2022-10-03 12:02:00-04:00,2126.29,2126.29,2125.51,2125.8,0,4,0.0
2022-10-03 12:03:00-04:00,2126.43,2126.43,2126.03,2126.09,0,4,0.0
2022-10-03 12:04:00-04:00,2126.78,2126.78,2126.55,2126.69,0,4,0.0
2022-10-03 12:05:00-04:00,2126.49,2126.65,2125.66,2126.65,0,4,0.0
2022-10-03 12:06:00-04:00,2127.86,2128.59,2127.86,2128.08,0,4,0.0
2022-10-03 12:07:00-04:00,2128.43,2128.67,2128.26,2128.67,0,4,0.0
2022-10-03 12:08:00-04:00,2128.35,2128.79,2128.35,2128.52,0,4,0.0
2022-10-03 12:09:00-04:00,2128.31,2128.71,2128.23,2128.65,0,4,0.0
2022-10-03 12:10:00-04:00,2128.8,2129.24,2128.31,2128.58,0,4,0.0
2022-10-03 12:11:00-04:00,2128.67,2129.74,2128.67,2129.74,0,4,0.0
2022-10-03 12:12:00-04:00,2129.87,2129.87,2129.35,2129.54,0,4,0.0
2022-10-03 12:13:00-04:00,2129.27,2129.3,2129.15,2129.26,0,4,0.0
2022-10-03 12:14:00-04:00,2128.9,2129.17,2128.36,2128.36,0,4,0.0
2022-10-03 12:15:00-04:00,2128.58,2128.63,2128.36,2128.47,0,4,0.0
2022-10-03 12:16:00-04:00,2128.26,2128.26,2127.46,2127.93,0,4,0.0
2022-10-03 12:17:00-04:00,2127.95,2128.11,2127.49,2127.74,0,4,0.0
2022-10-03 12:18:00-04:00,2127.8,2127.8,2126.61,2126.61,0,4,0.0
2022-10-03 12:19:00-04:00,2126.21,2126.23,2126.01,2126.23,0,4,0.0
2022-10-03 12:20:00-04:00,2126.02,2126.02,2124.84,2124.84,0,4,0.0
2022-10-03 12:21:00-04:00,2124.55,2124.55,2124.28,2124.36,0,4,0.0
2022-10-03 12:22:00-04:00,2124.07,2124.12,2123.75,2123.75,0,4,0.0
2022-10-03 12:23:00-04:00,2123.88,2123.88,2123.53,2123.57,0,4,0.0
2022-10-03 12:24:00-04:00,2125.99,2126.87,2125.99,2126.87,0,4,0.0
2022-10-03 12:25:00-04:00,2126.94,2127.68,2126.94,2127.68,0,4,0.0
2022-10-03 12:26:00-04:00,2128.23,2128.23,2126.61,2126.61,0,4,0.0
2022-10-03 12:27:00-04:00,2124.78,2124.78,2123.06,2123.06,0,4,0.0
2022-10-03 12:28:00-04:00,2122.98,2123.52,2122.98,2123.28,0,4,0.0
2022-10-03 12:29:00-04:00,2123.87,2124.18,2123.78,2123.78,0,4,0.0
2022-10-03 12:30:00-04:00,2123.54,2123.54,2122.77,2122.77,0,4,0.0
2022-10-03 12:31:00-04:00,2122.52,2122.52,2121.86,2121.86,0,4,0.0
2022-10-03 12:32:00-04:00,2122.56,2123.4,2122.56,2123.4,0,4,0.0
2022-10-03 12:33:00-04:00,2123.64,2124.29,2123.55,2124.29,0,4,0.0
2022-10-03 12:34:00-04:00,2125.16,2126.19,2125.16,2126.19,0,4,0.0
2022-10-03 12:35:00-04:00,2126.76,2126.76,2126.05,2126.05,0,4,0.0
2022-10-03 12:36:00-04:00,2127.03,2127.15,2127.03,2127.06,0,4,0.0
2022-10-03 12:37:00-04:00,2126.76,2126.76,2125.03,2125.03,0,4,0.0
2022-10-03 12:38:00-04:00,2124.92,2126.04,2124.92,2126.04,0,4,0.0
2022-10-03 12:39:00-04:00,2126.4,2127.28,2126.4,2127.28,0,4,0.0
2022-10-03 12:40:00-04:00,2127.1,2127.68,2127.1,2127.68,0,4,0.0
2022-10-03 12:41:00-04:00,2127.54,2127.56,2127.16,2127.16,0,4,0.0
2022-10-03 12:42:00-04:00,2126.32,2126.37,2125.96,2126.18,0,4,0.0
2022-10-03 12:43:00-04:00,2126.44,2126.81,2126.16,2126.54,0,4,0.0
2022-10-03 12:44:00-04:00,2126.51,2126.9,2126.48,2126.9,0,4,0.0
2022-10-03 12:45:00-04:00,2126.91,2126.91,2125.93,2126.05,0,4,0.0
2022-10-03 12:46:00-04:00,2126.08,2127.46,2126.07,2127.24,0,4,0.0
2022-10-03 12:47:00-04:00,2127.0,2127.0,2125.95,2126.38,0,4,0.0
2022-10-03 12:48:00-04:00,2126.36,2127.05,2126.36,2126.65,0,4,0.0
2022-10-03 12:49:00-04:00,2126.63,2126.63,2126.04,2126.23,0,4,0.0
2022-10-03 12:50:00-04:00,2126.1,2126.1,2125.65,2125.65,0,4,0.0
2022-10-03 12:51:00-04:00,2125.49,2125.52,2125.31,2125.52,0,4,0.0
2022-10-03 12:52:00-04:00,2124.84,2124.84,2122.94,2122.94,0,4,0.0
2022-10-03 12:53:00-04:00,2124.9,2124.9,2124.52,2124.52,0,4,0.0
2022-10-03 12:54:00-04:00,2123.27,2124.44,2123.24,2124.44,0,4,0.0
2022-10-03 12:55:00-04:00,2124.17,2124.44,2124.12,2124.44,0,4,0.0
2022-10-03 12:56:00-04:00,2125.12,2126.26,2125.12,2126.26,0,4,0.0
2022-10-03 12:57:00-04:00,2126.18,2127.11,2126.18,2126.55,0,4,0.0
2022-10-03 12:58:00-04:00,2126.12,2126.91,2126.12,2126.56,0,4,0.0
2022-10-03 12:59:00-04:00,2126.77,2127.6,2126.77,2127.6,0,4,0.0
2022-10-03 13:00:00-04:00,2128.01,2129.82,2128.01,2129.34,0,4,0.0
2022-10-03 13:01:00-04:00,2129.77,2129.95,2128.81,2128.81,0,4,0.0
2022-10-03 13:02:00-04:00,2129.58,2129.58,2129.11,2129.11,0,4,0.0
2022-10-03 13:03:00-04:00,2128.8,2129.17,2128.8,2129.0,0,4,0.0
2022-10-03 13:04:00-04:00,2129.41,2129.62,2129.3,2129.3,0,4,0.0
2022-10-03 13:05:00-04:00,2129.52,2129.52,2129.02,2129.02,0,4,0.0
2022-10-03 13:06:00-04:00,2128.89,2128.92,2128.52,2128.59,0,4,0.0
2022-10-03 13:07:00-04:00,2129.32,2129.55,2129.32,2129.55,0,4,0.0
2022-10-03 13:08:00-04:00,2130.89,2132.12,2130.89,2132.12,0,4,0.0
2022-10-03 13:09:00-04:00,2132.55,2132.55,2131.88,2132.02,0,4,0.0
2022-10-03 13:10:00-04:00,2132.01,2132.21,2131.66,2132.21,0,4,0.0
2022-10-03 13:11:00-04:00,2132.7,2132.7,2131.66,2131.66,0,4,0.0
2022-10-03 13:12:00-04:00,2131.93,2131.93,2131.01,2131.38,0,4,0.0
2022-10-03 13:13:00-04:00,2132.07,2132.26,2131.77,2132.26,0,4,0.0
2022-10-03 13:14:00-04:00,2132.03,2132.06,2131.83,2132.06,0,4,0.0
2022-10-03 13:15:00-04:00,2131.46,2132.23,2131.46,2132.23,0,4,0.0
