,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index
,open,high,low,close,volume,num_trds,value
2022-12-07 11:53:00-05:00,575.47,575.47,575.31,575.31,0,4,0.0
2022-12-07 11:54:00-05:00,575.18,575.18,574.92,574.92,0,4,0.0
2022-12-07 11:55:00-05:00,574.83,574.83,574.73,574.81,0,4,0.0
2022-12-07 11:56:00-05:00,574.95,575.0,574.95,575.0,0,4,0.0
2022-12-07 11:57:00-05:00,575.01,575.1,574.92,575.1,0,4,0.0
2022-12-07 11:58:00-05:00,575.18,575.48,575.18,575.48,0,4,0.0
2022-12-07 11:59:00-05:00,575.48,575.53,575.48,575.5,0,4,0.0
2022-12-07 12:00:00-05:00,575.51,575.51,575.36,575.4,0,4,0.0
2022-12-07 12:01:00-05:00,575.37,575.71,575.37,575.71,0,4,0.0
2022-12-07 12:02:00-05:00,575.72,575.72,575.62,575.62,0,4,0.0
2022-12-07 12:03:00-05:00,575.59,575.59,575.2,575.2,0,4,0.0
2022-12-07 12:04:00-05:00,575.15,575.15,575.07,575.07,0,4,0.0
2022-12-07 12:05:00-05:00,574.95,574.95,574.88,574.92,0,4,0.0
2022-12-07 12:06:00-05:00,574.9,574.94,574.87,574.87,0,4,0.0
2022-12-07 12:07:00-05:00,574.9,574.9,574.77,574.77,0,4,0.0
2022-12-07 12:08:00-05:00,574.7,574.7,574.49,574.49,0,4,0.0
2022-12-07 12:09:00-05:00,574.5,574.76,574.5,574.76,0,4,0.0
2022-12-07 12:10:00-05:00,574.83,575.01,574.83,574.99,0,4,0.0
2022-12-07 12:11:00-05:00,575.2,575.21,575.15,575.15,0,4,0.0
2022-12-07 12:12:00-05:00,575.17,575.17,574.87,574.87,0,4,0.0
2022-12-07 12:13:00-05:00,574.84,574.88,574.65,574.65,0,4,0.0
2022-12-07 12:14:00-05:00,574.68,575.05,574.68,575.05,0,4,0.0
2022-12-07 12:15:00-05:00,575.11,575.34,575.11,575.34,0,4,0.0
2022-12-07 12:16:00-05:00,575.46,575.53,575.45,575.52,0,4,0.0
2022-12-07 12:17:00-05:00,575.55,575.55,575.38,575.38,0,4,0.0
2022-12-07 12:18:00-05:00,575.35,575.35,575.23,575.23,0,4,0.0
2022-12-07 12:19:00-05:00,575.19,575.19,575.08,575.08,0,4,0.0
2022-12-07 12:20:00-05:00,575.09,575.18,575.09,575.17,0,4,0.0
2022-12-07 12:21:00-05:00,575.16,575.16,574.91,574.91,0,4,0.0
2022-12-07 12:22:00-05:00,574.9,574.91,574.89,574.91,0,4,0.0
2022-12-07 12:23:00-05:00,574.89,574.9,574.82,574.82,0,4,0.0
2022-12-07 12:24:00-05:00,574.84,574.84,574.71,574.71,0,4,0.0
2022-12-07 12:25:00-05:00,574.76,574.76,574.69,574.69,0,4,0.0
2022-12-07 12:26:00-05:00,574.79,574.88,574.79,574.87,0,4,0.0
2022-12-07 12:27:00-05:00,574.88,574.89,574.62,574.62,0,4,0.0
2022-12-07 12:28:00-05:00,574.57,574.57,574.29,574.29,0,4,0.0
2022-12-07 12:29:00-05:00,574.3,574.3,574.18,574.18,0,4,0.0
2022-12-07 12:30:00-05:00,574.26,574.42,574.25,574.42,0,4,0.0
2022-12-07 12:31:00-05:00,574.44,574.44,574.4,574.4,0,4,0.0
2022-12-07 12:32:00-05:00,574.39,574.45,574.39,574.45,0,4,0.0
2022-12-07 12:33:00-05:00,574.4,574.4,574.2,574.2,0,4,0.0
2022-12-07 12:34:00-05:00,574.13,574.18,574.13,574.18,0,4,0.0
2022-12-07 12:35:00-05:00,574.18,574.29,574.18,574.29,0,4,0.0
2022-12-07 12:36:00-05:00,574.28,574.31,574.26,574.31,0,4,0.0
2022-12-07 12:37:00-05:00,574.33,574.56,574.33,574.52,0,4,0.0
2022-12-07 12:38:00-05:00,574.5,574.5,574.21,574.21,0,4,0.0
2022-12-07 12:39:00-05:00,574.22,574.32,574.22,574.32,0,4,0.0
2022-12-07 12:40:00-05:00,574.37,574.48,574.37,574.48,0,4,0.0
2022-12-07 12:41:00-05:00,574.48,574.66,574.48,574.66,0,4,0.0
2022-12-07 12:42:00-05:00,574.69,574.71,574.69,574.71,0,4,0.0
2022-12-07 12:43:00-05:00,574.69,574.89,574.69,574.89,0,4,0.0
2022-12-07 12:44:00-05:00,575.01,575.01,574.94,574.94,0,4,0.0
2022-12-07 12:45:00-05:00,574.85,574.99,574.85,574.99,0,4,0.0
2022-12-07 12:46:00-05:00,574.98,574.98,574.72,574.72,0,4,0.0
2022-12-07 12:47:00-05:00,574.84,574.93,574.84,574.93,0,4,0.0
2022-12-07 12:48:00-05:00,574.94,575.07,574.94,575.06,0,4,0.0
2022-12-07 12:49:00-05:00,575.05,575.05,574.91,574.91,0,4,0.0
2022-12-07 12:50:00-05:00,575.0,575.0,574.85,574.85,0,4,0.0
2022-12-07 12:51:00-05:00,574.86,574.92,574.86,574.88,0,4,0.0
2022-12-07 12:52:00-05:00,574.79,574.79,574.75,574.75,0,4,0.0
2022-12-07 12:53:00-05:00,574.77,574.77,574.75,574.76,0,4,0.0
2022-12-07 12:54:00-05:00,574.75,574.75,574.66,574.66,0,4,0.0
2022-12-07 12:55:00-05:00,574.68,574.72,574.66,574.72,0,4,0.0
2022-12-07 12:56:00-05:00,574.62,574.62,574.49,574.49,0,4,0.0
2022-12-07 12:57:00-05:00,574.49,574.53,574.49,574.53,0,4,0.0
2022-12-07 12:58:00-05:00,574.53,574.53,574.45,574.45,0,4,0.0
2022-12-07 12:59:00-05:00,574.34,574.4,574.34,574.38,0,4,0.0
2022-12-07 13:00:00-05:00,574.36,574.39,574.36,574.37,0,4,0.0
2022-12-07 13:01:00-05:00,574.33,574.39,574.31,574.39,0,4,0.0
2022-12-07 13:02:00-05:00,574.39,574.54,574.39,574.54,0,4,0.0
2022-12-07 13:03:00-05:00,574.48,574.48,574.4,574.4,0,4,0.0
2022-12-07 13:04:00-05:00,574.31,574.31,574.01,574.01,0,4,0.0
2022-12-07 13:05:00-05:00,573.92,573.92,573.69,573.69,0,4,0.0
2022-12-07 13:06:00-05:00,573.67,573.73,573.67,573.72,0,4,0.0
2022-12-07 13:07:00-05:00,573.71,573.71,573.67,573.68,0,4,0.0
2022-12-07 13:08:00-05:00,573.86,573.98,573.86,573.98,0,4,0.0
2022-12-07 13:09:00-05:00,574.0,574.04,574.0,574.02,0,4,0.0
2022-12-07 13:10:00-05:00,574.04,574.04,573.82,573.82,0,4,0.0
2022-12-07 13:11:00-05:00,573.83,573.86,573.77,573.77,0,4,0.0
2022-12-07 13:12:00-05:00,573.78,574.1,573.78,574.1,0,4,0.0
2022-12-07 13:13:00-05:00,574.12,574.28,574.12,574.28,0,4,0.0
2022-12-07 13:14:00-05:00,574.27,574.31,574.27,574.31,0,4,0.0
2022-12-07 13:15:00-05:00,574.21,574.27,574.16,574.27,0,4,0.0
2022-12-07 13:16:00-05:00,574.31,574.31,574.3,574.31,0,4,0.0
2022-12-07 13:17:00-05:00,574.31,574.31,574.3,574.3,0,4,0.0
2022-12-07 13:18:00-05:00,574.3,574.48,574.3,574.48,0,4,0.0
2022-12-07 13:19:00-05:00,574.56,574.59,574.56,574.58,0,4,0.0
2022-12-07 13:20:00-05:00,574.36,574.36,574.32,574.36,0,4,0.0
2022-12-07 13:21:00-05:00,574.37,574.37,574.28,574.28,0,4,0.0
2022-12-07 13:22:00-05:00,574.22,574.43,574.22,574.43,0,4,0.0
2022-12-07 13:23:00-05:00,574.49,574.7,574.49,574.7,0,4,0.0
2022-12-07 13:24:00-05:00,574.78,575.0,574.78,575.0,0,4,0.0
2022-12-07 13:25:00-05:00,574.92,574.92,574.78,574.78,0,4,0.0
2022-12-07 13:26:00-05:00,574.75,574.82,574.75,574.82,0,4,0.0
2022-12-07 13:27:00-05:00,574.79,574.79,574.76,574.77,0,4,0.0
2022-12-07 13:28:00-05:00,574.83,574.86,574.81,574.81,0,4,0.0
2022-12-07 13:29:00-05:00,574.85,574.86,574.84,574.84,0,4,0.0
2022-12-07 13:30:00-05:00,574.74,574.74,574.63,574.63,0,4,0.0
2022-12-07 13:31:00-05:00,574.78,574.81,574.73,574.73,0,4,0.0
2022-12-07 13:32:00-05:00,574.7,574.71,574.65,574.71,0,4,0.0
2022-12-07 13:33:00-05:00,574.71,574.72,574.67,574.67,0,4,0.0
2022-12-07 13:34:00-05:00,574.62,574.67,574.56,574.67,0,4,0.0
2022-12-07 13:35:00-05:00,574.7,574.95,574.7,574.95,0,4,0.0
2022-12-07 13:36:00-05:00,574.9,574.9,574.65,574.65,0,4,0.0
2022-12-07 13:37:00-05:00,574.63,574.63,574.47,574.47,0,4,0.0
2022-12-07 13:38:00-05:00,574.45,574.53,574.45,574.53,0,4,0.0
2022-12-07 13:39:00-05:00,574.55,574.61,574.55,574.57,0,4,0.0
2022-12-07 13:40:00-05:00,574.55,574.64,574.55,574.64,0,4,0.0
2022-12-07 13:41:00-05:00,574.69,574.69,574.66,574.68,0,4,0.0
2022-12-07 13:42:00-05:00,574.68,574.68,574.59,574.66,0,4,0.0
2022-12-07 13:43:00-05:00,574.7,574.7,574.66,574.66,0,4,0.0
2022-12-07 13:44:00-05:00,574.66,574.69,574.66,574.67,0,4,0.0
2022-12-07 13:45:00-05:00,574.72,574.75,574.68,574.68,0,4,0.0
2022-12-07 13:46:00-05:00,574.73,574.76,574.71,574.76,0,4,0.0
2022-12-07 13:47:00-05:00,574.77,574.77,574.74,574.75,0,4,0.0
2022-12-07 13:48:00-05:00,574.77,574.8,574.75,574.75,0,4,0.0
2022-12-07 13:49:00-05:00,574.8,574.93,574.79,574.93,0,4,0.0
2022-12-07 13:50:00-05:00,574.92,574.92,574.5,574.5,0,4,0.0
2022-12-07 13:51:00-05:00,574.48,574.48,574.29,574.29,0,4,0.0
2022-12-07 13:52:00-05:00,574.25,574.33,574.25,574.33,0,4,0.0
2022-12-07 13:53:00-05:00,574.27,574.28,574.23,574.26,0,4,0.0
2022-12-07 13:54:00-05:00,574.23,574.23,574.1,574.12,0,4,0.0
2022-12-07 13:55:00-05:00,574.14,574.14,573.94,573.94,0,4,0.0
2022-12-07 13:56:00-05:00,573.86,573.86,573.62,573.62,0,4,0.0
2022-12-07 13:57:00-05:00,573.54,573.54,573.31,573.35,0,4,0.0
2022-12-07 13:58:00-05:00,573.41,573.43,573.4,573.4,0,4,0.0
2022-12-07 13:59:00-05:00,573.41,573.47,573.41,573.42,0,4,0.0
2022-12-07 14:00:00-05:00,573.51,573.54,573.38,573.38,0,4,0.0
2022-12-07 14:01:00-05:00,573.2,573.2,573.04,573.04,0,4,0.0
2022-12-07 14:02:00-05:00,572.97,572.97,572.74,572.74,0,4,0.0
2022-12-07 14:03:00-05:00,572.74,572.76,572.67,572.67,0,4,0.0
2022-12-07 14:04:00-05:00,572.67,572.8,572.67,572.8,0,4,0.0
2022-12-07 14:05:00-05:00,572.82,573.06,572.82,573.05,0,4,0.0
2022-12-07 14:06:00-05:00,573.06,573.11,573.05,573.11,0,4,0.0
2022-12-07 14:07:00-05:00,573.12,573.13,573.12,573.13,0,4,0.0
2022-12-07 14:08:00-05:00,573.16,573.16,573.07,573.07,0,4,0.0
2022-12-07 14:09:00-05:00,573.04,573.06,573.04,573.06,0,4,0.0
2022-12-07 14:10:00-05:00,573.06,573.06,572.99,573.05,0,4,0.0
2022-12-07 14:11:00-05:00,573.06,573.16,573.06,573.16,0,4,0.0
2022-12-07 14:12:00-05:00,573.17,573.23,573.17,573.23,0,4,0.0
2022-12-07 14:13:00-05:00,573.22,573.35,573.22,573.35,0,4,0.0
2022-12-07 14:14:00-05:00,573.47,573.56,573.47,573.56,0,4,0.0
2022-12-07 14:15:00-05:00,573.56,573.56,573.5,573.51,0,4,0.0
2022-12-07 14:16:00-05:00,573.53,573.64,573.53,573.64,0,4,0.0
2022-12-07 14:17:00-05:00,573.67,573.67,573.57,573.57,0,4,0.0
2022-12-07 14:18:00-05:00,573.5,573.5,573.37,573.41,0,4,0.0
2022-12-07 14:19:00-05:00,573.42,573.44,573.38,573.38,0,4,0.0
2022-12-07 14:20:00-05:00,573.32,573.32,573.14,573.14,0,4,0.0
2022-12-07 14:21:00-05:00,573.11,573.11,572.97,572.98,0,4,0.0
2022-12-07 14:22:00-05:00,572.95,572.95,572.87,572.87,0,4,0.0
2022-12-07 14:23:00-05:00,572.83,572.85,572.76,572.81,0,4,0.0
2022-12-07 14:24:00-05:00,572.81,572.91,572.81,572.91,0,4,0.0
2022-12-07 14:25:00-05:00,573.07,573.23,573.07,573.23,0,4,0.0
2022-12-07 14:26:00-05:00,573.27,573.3,573.26,573.3,0,4,0.0
2022-12-07 14:27:00-05:00,573.32,573.34,573.32,573.32,0,4,0.0
2022-12-07 14:28:00-05:00,573.39,573.43,573.39,573.42,0,4,0.0
2022-12-07 14:29:00-05:00,573.41,573.41,573.36,573.36,0,4,0.0
2022-12-07 14:30:00-05:00,573.38,573.38,573.24,573.24,0,4,0.0
2022-12-07 14:31:00-05:00,573.19,573.19,573.16,573.19,0,4,0.0
2022-12-07 14:32:00-05:00,573.4,573.49,573.4,573.49,0,4,0.0
2022-12-07 14:33:00-05:00,573.46,573.5,573.46,573.5,0,4,0.0
2022-12-07 14:34:00-05:00,573.59,573.75,573.59,573.75,0,4,0.0
2022-12-07 14:35:00-05:00,573.76,573.91,573.76,573.91,0,4,0.0
2022-12-07 14:36:00-05:00,574.01,574.02,573.97,573.97,0,4,0.0
2022-12-07 14:37:00-05:00,573.96,574.06,573.96,574.06,0,4,0.0
2022-12-07 14:38:00-05:00,574.06,574.06,574.03,574.06,0,4,0.0
2022-12-07 14:39:00-05:00,574.06,574.07,574.06,574.07,0,4,0.0
2022-12-07 14:40:00-05:00,574.11,574.17,574.11,574.16,0,4,0.0
2022-12-07 14:41:00-05:00,573.98,573.98,573.89,573.9,0,4,0.0
2022-12-07 14:42:00-05:00,573.9,573.9,573.82,573.82,0,4,0.0
2022-12-07 14:43:00-05:00,573.81,573.81,573.62,573.75,0,4,0.0
2022-12-07 14:44:00-05:00,573.72,573.87,573.72,573.87,0,4,0.0
2022-12-07 14:45:00-05:00,573.89,573.89,573.82,573.82,0,4,0.0
2022-12-07 14:46:00-05:00,573.75,573.75,573.67,573.67,0,4,0.0
2022-12-07 14:47:00-05:00,573.64,573.67,573.6,573.67,0,4,0.0
2022-12-07 14:48:00-05:00,573.78,573.78,573.68,573.69,0,4,0.0
2022-12-07 14:49:00-05:00,573.67,573.67,573.63,573.63,0,4,0.0
2022-12-07 14:50:00-05:00,573.49,573.49,573.43,573.43,0,4,0.0
2022-12-07 14:51:00-05:00,573.47,573.5,573.47,573.49,0,4,0.0
2022-12-07 14:52:00-05:00,573.42,573.42,573.28,573.28,0,4,0.0
2022-12-07 14:53:00-05:00,573.24,573.25,573.21,573.21,0,4,0.0
2022-12-07 14:54:00-05:00,573.23,573.25,573.15,573.15,0,4,0.0
2022-12-07 14:55:00-05:00,573.18,573.18,573.11,573.11,0,4,0.0
2022-12-07 14:56:00-05:00,573.09,573.09,572.93,572.99,0,4,0.0
2022-12-07 14:57:00-05:00,573.0,573.1,572.99,573.1,0,4,0.0
2022-12-07 14:58:00-05:00,573.17,573.18,573.05,573.05,0,4,0.0
2022-12-07 14:59:00-05:00,573.04,573.19,573.04,573.19,0,4,0.0
2022-12-07 15:00:00-05:00,573.18,573.28,573.16,573.28,0,4,0.0
2022-12-07 15:01:00-05:00,573.34,573.48,573.34,573.43,0,4,0.0
2022-12-07 15:02:00-05:00,573.46,573.58,573.46,573.58,0,4,0.0
2022-12-07 15:03:00-05:00,573.63,573.63,573.58,573.62,0,4,0.0
2022-12-07 15:04:00-05:00,573.65,573.71,573.65,573.71,0,4,0.0
2022-12-07 15:05:00-05:00,573.7,573.8,573.7,573.77,0,4,0.0
2022-12-07 15:06:00-05:00,573.68,573.68,573.43,573.43,0,4,0.0
2022-12-07 15:07:00-05:00,573.32,573.32,573.17,573.17,0,4,0.0
2022-12-07 15:08:00-05:00,573.13,573.14,573.11,573.11,0,4,0.0
2022-12-07 15:09:00-05:00,573.12,573.12,572.82,572.82,0,4,0.0
2022-12-07 15:10:00-05:00,572.88,572.93,572.86,572.93,0,4,0.0
2022-12-07 15:11:00-05:00,572.94,572.96,572.88,572.96,0,4,0.0
2022-12-07 15:12:00-05:00,573.05,573.2,573.05,573.2,0,4,0.0
2022-12-07 15:13:00-05:00,573.18,573.27,573.18,573.27,0,4,0.0
2022-12-07 15:14:00-05:00,573.28,573.28,573.2,573.21,0,4,0.0
2022-12-07 15:15:00-05:00,573.19,573.19,573.15,573.15,0,4,0.0
2022-12-07 15:16:00-05:00,573.34,573.44,573.34,573.41,0,4,0.0
2022-12-07 15:17:00-05:00,573.36,573.36,573.23,573.23,0,4,0.0
2022-12-07 15:18:00-05:00,573.23,573.23,573.02,573.02,0,4,0.0
2022-12-07 15:19:00-05:00,573.02,573.04,573.01,573.01,0,4,0.0
2022-12-07 15:20:00-05:00,573.01,573.01,572.64,572.64,0,4,0.0
2022-12-07 15:21:00-05:00,572.69,572.69,572.64,572.65,0,4,0.0
2022-12-07 15:22:00-05:00,572.62,572.73,572.6,572.73,0,4,0.0
2022-12-07 15:23:00-05:00,572.84,573.02,572.84,573.02,0,4,0.0
2022-12-07 15:24:00-05:00,573.01,573.09,573.01,573.09,0,4,0.0
2022-12-07 15:25:00-05:00,573.07,573.16,573.03,573.16,0,4,0.0
2022-12-07 15:26:00-05:00,573.16,573.26,573.16,573.26,0,4,0.0
2022-12-07 15:27:00-05:00,573.19,573.19,573.13,573.17,0,4,0.0
2022-12-07 15:28:00-05:00,573.29,573.31,573.29,573.29,0,4,0.0
2022-12-07 15:29:00-05:00,573.31,573.36,573.31,573.36,0,4,0.0
2022-12-07 15:30:00-05:00,573.5,573.52,573.46,573.52,0,4,0.0
2022-12-07 15:31:00-05:00,573.51,573.7,573.45,573.7,0,4,0.0
2022-12-07 15:32:00-05:00,573.7,573.7,573.68,573.68,0,4,0.0
2022-12-07 15:33:00-05:00,573.71,573.78,573.71,573.75,0,4,0.0
2022-12-07 15:34:00-05:00,573.52,573.53,573.35,573.35,0,4,0.0
2022-12-07 15:35:00-05:00,573.4,573.42,573.16,573.16,0,4,0.0
2022-12-07 15:36:00-05:00,573.11,573.13,573.07,573.07,0,4,0.0
2022-12-07 15:37:00-05:00,573.02,573.02,572.94,572.94,0,4,0.0
2022-12-07 15:38:00-05:00,572.99,573.16,572.99,573.16,0,4,0.0
2022-12-07 15:39:00-05:00,573.12,573.21,573.12,573.21,0,4,0.0
2022-12-07 15:40:00-05:00,573.26,573.26,573.09,573.11,0,4,0.0
2022-12-07 15:41:00-05:00,573.02,573.02,572.93,572.93,0,4,0.0
2022-12-07 15:42:00-05:00,572.96,573.09,572.96,573.09,0,4,0.0
2022-12-07 15:43:00-05:00,572.98,572.98,572.88,572.92,0,4,0.0
2022-12-07 15:44:00-05:00,572.89,572.89,572.81,572.89,0,4,0.0
2022-12-07 15:45:00-05:00,572.82,573.0,572.81,573.0,0,4,0.0
2022-12-07 15:46:00-05:00,573.11,573.11,572.98,572.98,0,4,0.0
2022-12-07 15:47:00-05:00,572.96,573.06,572.96,573.05,0,4,0.0
2022-12-07 15:48:00-05:00,573.09,573.09,573.0,573.0,0,4,0.0
2022-12-07 15:49:00-05:00,572.99,573.04,572.9,572.9,0,4,0.0
2022-12-07 15:50:00-05:00,572.72,572.78,572.65,572.65,0,4,0.0
2022-12-07 15:51:00-05:00,572.63,572.69,572.63,572.69,0,4,0.0
2022-12-07 15:52:00-05:00,572.7,572.75,572.58,572.75,0,4,0.0
2022-12-07 15:53:00-05:00,572.75,572.83,572.75,572.83,0,4,0.0
2022-12-07 15:54:00-05:00,572.95,573.02,572.87,573.02,0,4,0.0
2022-12-07 15:55:00-05:00,573.03,573.14,573.03,573.14,0,4,0.0
2022-12-07 15:56:00-05:00,573.22,573.22,573.15,573.21,0,4,0.0
2022-12-07 15:57:00-05:00,573.2,573.3,573.2,573.3,0,4,0.0
2022-12-07 15:58:00-05:00,573.18,573.18,573.08,573.08,0,4,0.0
2022-12-07 15:59:00-05:00,573.19,573.32,573.04,573.04,0,4,0.0
2022-12-08 09:31:00-05:00,574.77,574.81,574.6,574.6,0,4,0.0
2022-12-08 09:32:00-05:00,574.43,574.43,574.16,574.23,0,4,0.0
2022-12-08 09:33:00-05:00,574.02,574.02,573.26,573.26,0,4,0.0
2022-12-08 09:34:00-05:00,572.75,572.92,572.75,572.92,0,4,0.0
2022-12-08 09:35:00-05:00,573.6,573.66,573.54,573.54,0,4,0.0
2022-12-08 09:36:00-05:00,573.5,573.68,573.5,573.68,0,4,0.0
2022-12-08 09:37:00-05:00,573.72,574.23,573.72,574.23,0,4,0.0
2022-12-08 09:38:00-05:00,574.15,574.38,574.13,574.38,0,4,0.0
2022-12-08 09:39:00-05:00,574.52,574.58,574.52,574.54,0,4,0.0
2022-12-08 09:40:00-05:00,574.69,575.06,574.69,575.06,0,4,0.0
2022-12-08 09:41:00-05:00,575.09,575.09,574.8,574.87,0,4,0.0
2022-12-08 09:42:00-05:00,574.82,574.82,574.63,574.63,0,4,0.0
2022-12-08 09:43:00-05:00,574.44,574.8,574.44,574.8,0,4,0.0
2022-12-08 09:44:00-05:00,574.92,574.92,574.69,574.69,0,4,0.0
2022-12-08 09:45:00-05:00,574.64,574.99,574.63,574.99,0,4,0.0
2022-12-08 09:46:00-05:00,575.15,575.64,575.15,575.64,0,4,0.0
2022-12-08 09:47:00-05:00,575.86,575.87,575.82,575.82,0,4,0.0
2022-12-08 09:48:00-05:00,575.69,575.72,575.52,575.67,0,4,0.0
2022-12-08 09:49:00-05:00,575.65,575.65,575.53,575.55,0,4,0.0
2022-12-08 09:50:00-05:00,575.61,576.06,575.61,576.06,0,4,0.0
2022-12-08 09:51:00-05:00,576.0,576.21,576.0,576.07,0,4,0.0
2022-12-08 09:52:00-05:00,576.06,576.35,576.06,576.35,0,4,0.0
2022-12-08 09:53:00-05:00,576.46,576.54,576.4,576.4,0,4,0.0
2022-12-08 09:54:00-05:00,576.46,576.54,576.46,576.54,0,4,0.0
2022-12-08 09:55:00-05:00,576.44,576.62,576.44,576.62,0,4,0.0
2022-12-08 09:56:00-05:00,576.73,576.86,576.73,576.86,0,4,0.0
2022-12-08 09:57:00-05:00,577.02,577.02,576.76,576.76,0,4,0.0
2022-12-08 09:58:00-05:00,576.8,576.8,576.73,576.75,0,4,0.0
2022-12-08 09:59:00-05:00,576.96,577.06,576.96,577.06,0,4,0.0
2022-12-08 10:00:00-05:00,577.21,577.27,577.2,577.2,0,4,0.0
2022-12-08 10:01:00-05:00,577.21,577.21,577.17,577.17,0,4,0.0
2022-12-08 10:02:00-05:00,577.11,577.22,577.11,577.14,0,4,0.0
2022-12-08 10:03:00-05:00,577.19,577.29,577.14,577.29,0,4,0.0
2022-12-08 10:04:00-05:00,577.3,577.3,577.16,577.16,0,4,0.0
2022-12-08 10:05:00-05:00,577.13,577.13,577.03,577.11,0,4,0.0
2022-12-08 10:06:00-05:00,577.25,577.25,577.18,577.21,0,4,0.0
2022-12-08 10:07:00-05:00,577.33,577.33,577.09,577.09,0,4,0.0
2022-12-08 10:08:00-05:00,577.14,577.14,577.03,577.03,0,4,0.0
2022-12-08 10:09:00-05:00,576.98,576.98,576.75,576.75,0,4,0.0
2022-12-08 10:10:00-05:00,576.71,576.71,576.56,576.56,0,4,0.0
2022-12-08 10:11:00-05:00,576.59,576.67,576.59,576.59,0,4,0.0
2022-12-08 10:12:00-05:00,576.58,576.58,576.45,576.53,0,4,0.0
2022-12-08 10:13:00-05:00,576.62,576.63,576.6,576.6,0,4,0.0
2022-12-08 10:14:00-05:00,576.56,576.6,576.53,576.6,0,4,0.0
2022-12-08 10:15:00-05:00,576.71,576.83,576.71,576.82,0,4,0.0
2022-12-08 10:16:00-05:00,576.8,576.91,576.69,576.69,0,4,0.0
2022-12-08 10:17:00-05:00,576.73,576.73,576.65,576.65,0,4,0.0
2022-12-08 10:18:00-05:00,576.56,576.56,576.49,576.49,0,4,0.0
2022-12-08 10:19:00-05:00,576.48,576.48,576.22,576.22,0,4,0.0
2022-12-08 10:20:00-05:00,576.22,576.29,576.19,576.29,0,4,0.0
2022-12-08 10:21:00-05:00,576.31,576.44,576.3,576.41,0,4,0.0
2022-12-08 10:22:00-05:00,576.35,576.52,576.35,576.52,0,4,0.0
2022-12-08 10:23:00-05:00,576.45,576.46,576.43,576.44,0,4,0.0
2022-12-08 10:24:00-05:00,576.45,576.48,576.42,576.48,0,4,0.0
2022-12-08 10:25:00-05:00,576.51,576.56,576.49,576.49,0,4,0.0
2022-12-08 10:26:00-05:00,576.54,576.91,576.54,576.91,0,4,0.0
2022-12-08 10:27:00-05:00,576.87,576.87,576.78,576.78,0,4,0.0
2022-12-08 10:28:00-05:00,576.79,577.0,576.79,577.0,0,4,0.0
2022-12-08 10:29:00-05:00,576.95,576.95,576.89,576.89,0,4,0.0
2022-12-08 10:30:00-05:00,576.87,576.87,576.64,576.64,0,4,0.0
2022-12-08 10:31:00-05:00,576.63,576.67,576.45,576.45,0,4,0.0
2022-12-08 10:32:00-05:00,576.4,576.67,576.4,576.67,0,4,0.0
2022-12-08 10:33:00-05:00,576.72,576.72,576.63,576.68,0,4,0.0
2022-12-08 10:34:00-05:00,576.71,576.78,576.71,576.74,0,4,0.0
2022-12-08 10:35:00-05:00,576.74,576.76,576.53,576.54,0,4,0.0
2022-12-08 10:36:00-05:00,576.56,576.6,576.5,576.6,0,4,0.0
2022-12-08 10:37:00-05:00,576.71,576.91,576.71,576.88,0,4,0.0
2022-12-08 10:38:00-05:00,576.75,576.76,576.7,576.7,0,4,0.0
2022-12-08 10:39:00-05:00,576.61,576.67,576.58,576.58,0,4,0.0
2022-12-08 10:40:00-05:00,576.52,576.52,576.3,576.38,0,4,0.0
2022-12-08 10:41:00-05:00,576.36,576.36,576.29,576.29,0,4,0.0
2022-12-08 10:42:00-05:00,576.21,576.21,575.75,575.75,0,4,0.0
2022-12-08 10:43:00-05:00,575.69,575.69,575.45,575.45,0,4,0.0
2022-12-08 10:44:00-05:00,575.38,575.53,575.38,575.53,0,4,0.0
2022-12-08 10:45:00-05:00,575.49,575.55,575.45,575.55,0,4,0.0
2022-12-08 10:46:00-05:00,575.54,575.54,575.45,575.48,0,4,0.0
2022-12-08 10:47:00-05:00,575.48,575.59,575.48,575.58,0,4,0.0
2022-12-08 10:48:00-05:00,575.55,575.58,575.54,575.54,0,4,0.0
2022-12-08 10:49:00-05:00,575.48,575.56,575.48,575.56,0,4,0.0
2022-12-08 10:50:00-05:00,575.64,575.67,575.57,575.57,0,4,0.0
2022-12-08 10:51:00-05:00,575.56,575.65,575.56,575.65,0,4,0.0
2022-12-08 10:52:00-05:00,575.72,575.81,575.72,575.81,0,4,0.0
2022-12-08 10:53:00-05:00,575.87,575.93,575.86,575.86,0,4,0.0
2022-12-08 10:54:00-05:00,575.87,575.89,575.82,575.89,0,4,0.0
2022-12-08 10:55:00-05:00,575.97,575.97,575.88,575.9,0,4,0.0
2022-12-08 10:56:00-05:00,575.96,575.96,575.93,575.94,0,4,0.0
2022-12-08 10:57:00-05:00,575.83,575.83,575.7,575.7,0,4,0.0
2022-12-08 10:58:00-05:00,575.7,575.71,575.7,575.71,0,4,0.0
2022-12-08 10:59:00-05:00,575.68,575.68,575.66,575.66,0,4,0.0
2022-12-08 11:00:00-05:00,575.71,575.73,575.67,575.73,0,4,0.0
2022-12-08 11:01:00-05:00,575.71,575.71,575.44,575.44,0,4,0.0
2022-12-08 11:02:00-05:00,575.35,575.35,574.81,574.81,0,4,0.0
