,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index
,open,high,low,close,volume,num_trds,value
2022-10-24 09:33:00-04:00,1491.84,1491.84,1490.25,1490.25,0,4,0.0
2022-10-24 09:34:00-04:00,1489.52,1490.57,1489.1,1490.57,0,4,0.0
2022-10-24 09:35:00-04:00,1492.34,1495.24,1492.34,1495.24,0,4,0.0
2022-10-24 09:36:00-04:00,1494.59,1495.4,1494.59,1495.28,0,4,0.0
2022-10-24 09:37:00-04:00,1496.24,1496.89,1496.24,1496.72,0,4,0.0
2022-10-24 09:38:00-04:00,1496.24,1496.74,1496.21,1496.63,0,4,0.0
2022-10-24 09:39:00-04:00,1495.99,1496.26,1495.43,1495.43,0,4,0.0
2022-10-24 09:40:00-04:00,1495.05,1495.26,1493.85,1493.85,0,4,0.0
2022-10-24 09:41:00-04:00,1492.85,1493.02,1492.66,1492.86,0,4,0.0
2022-10-24 09:42:00-04:00,1492.12,1492.12,1490.43,1490.43,0,4,0.0
2022-10-24 09:43:00-04:00,1490.33,1490.5,1490.17,1490.17,0,4,0.0
2022-10-24 09:44:00-04:00,1490.73,1492.72,1490.73,1492.72,0,4,0.0
2022-10-24 09:45:00-04:00,1497.27,1498.35,1496.55,1498.35,0,4,0.0
2022-10-24 09:46:00-04:00,1498.62,1499.62,1498.62,1499.62,0,4,0.0
2022-10-24 09:47:00-04:00,1499.34,1499.34,1498.14,1498.14,0,4,0.0
2022-10-24 09:48:00-04:00,1498.11,1498.56,1497.68,1497.68,0,4,0.0
2022-10-24 09:49:00-04:00,1497.07,1497.07,1496.07,1496.07,0,4,0.0
2022-10-24 09:50:00-04:00,1495.92,1496.68,1495.92,1496.68,0,4,0.0
2022-10-24 09:51:00-04:00,1497.49,1498.48,1497.49,1497.76,0,4,0.0
2022-10-24 09:52:00-04:00,1497.59,1497.59,1494.95,1494.95,0,4,0.0
2022-10-24 09:53:00-04:00,1494.96,1496.69,1494.96,1496.69,0,4,0.0
2022-10-24 09:54:00-04:00,1497.48,1498.8,1497.48,1498.8,0,4,0.0
2022-10-24 09:55:00-04:00,1499.32,1499.87,1499.32,1499.66,0,4,0.0
2022-10-24 09:56:00-04:00,1499.85,1500.34,1499.85,1500.28,0,4,0.0
2022-10-24 09:57:00-04:00,1500.76,1500.89,1500.18,1500.18,0,4,0.0
2022-10-24 09:58:00-04:00,1499.87,1500.22,1499.87,1500.22,0,4,0.0
2022-10-24 09:59:00-04:00,1500.74,1501.06,1500.66,1501.06,0,4,0.0
2022-10-24 10:00:00-04:00,1500.28,1500.28,1497.95,1497.95,0,4,0.0
2022-10-24 10:01:00-04:00,1497.77,1498.06,1496.81,1496.81,0,4,0.0
2022-10-24 10:02:00-04:00,1496.7,1496.7,1494.92,1494.92,0,4,0.0
2022-10-24 10:03:00-04:00,1495.13,1495.26,1495.13,1495.14,0,4,0.0
2022-10-24 10:04:00-04:00,1495.2,1495.64,1494.78,1494.78,0,4,0.0
2022-10-24 10:05:00-04:00,1494.59,1494.65,1493.89,1493.99,0,4,0.0
2022-10-24 10:06:00-04:00,1493.82,1494.05,1493.82,1494.05,0,4,0.0
2022-10-24 10:07:00-04:00,1493.97,1493.99,1493.72,1493.72,0,4,0.0
2022-10-24 10:08:00-04:00,1492.9,1492.9,1491.42,1491.63,0,4,0.0
2022-10-24 10:09:00-04:00,1491.58,1491.58,1491.02,1491.39,0,4,0.0
2022-10-24 10:10:00-04:00,1491.28,1491.69,1491.26,1491.62,0,4,0.0
2022-10-24 10:11:00-04:00,1491.36,1491.52,1491.24,1491.5,0,4,0.0
2022-10-24 10:12:00-04:00,1491.89,1492.82,1491.89,1492.82,0,4,0.0
2022-10-24 10:13:00-04:00,1493.07,1493.13,1493.07,1493.1,0,4,0.0
2022-10-24 10:14:00-04:00,1493.55,1493.88,1493.35,1493.88,0,4,0.0
2022-10-24 10:15:00-04:00,1493.75,1493.83,1493.24,1493.24,0,4,0.0
2022-10-24 10:16:00-04:00,1492.48,1492.48,1491.33,1491.33,0,4,0.0
2022-10-24 10:17:00-04:00,1491.01,1492.26,1491.01,1492.26,0,4,0.0
2022-10-24 10:18:00-04:00,1492.53,1493.1,1492.53,1493.08,0,4,0.0
2022-10-24 10:19:00-04:00,1493.17,1493.26,1493.12,1493.26,0,4,0.0
2022-10-24 10:20:00-04:00,1493.0,1493.0,1491.47,1491.47,0,4,0.0
2022-10-24 10:21:00-04:00,1490.78,1490.78,1490.46,1490.46,0,4,0.0
2022-10-24 10:22:00-04:00,1490.75,1490.75,1490.17,1490.17,0,4,0.0
2022-10-24 10:23:00-04:00,1489.87,1489.89,1489.58,1489.58,0,4,0.0
2022-10-24 10:24:00-04:00,1489.62,1489.62,1489.32,1489.49,0,4,0.0
2022-10-24 10:25:00-04:00,1489.3,1489.51,1488.91,1489.51,0,4,0.0
2022-10-24 10:26:00-04:00,1489.18,1489.18,1488.75,1488.75,0,4,0.0
2022-10-24 10:27:00-04:00,1488.96,1489.91,1488.65,1489.91,0,4,0.0
2022-10-24 10:28:00-04:00,1490.18,1490.86,1490.18,1490.86,0,4,0.0
2022-10-24 10:29:00-04:00,1491.1,1492.77,1491.08,1492.77,0,4,0.0
2022-10-24 10:30:00-04:00,1492.23,1492.37,1492.18,1492.18,0,4,0.0
2022-10-24 10:31:00-04:00,1492.41,1493.2,1492.41,1493.2,0,4,0.0
2022-10-24 10:32:00-04:00,1494.0,1494.99,1494.0,1494.99,0,4,0.0
2022-10-24 10:33:00-04:00,1494.95,1495.36,1494.65,1495.36,0,4,0.0
2022-10-24 10:34:00-04:00,1495.4,1495.4,1495.09,1495.23,0,4,0.0
2022-10-24 10:35:00-04:00,1496.95,1497.36,1496.95,1497.36,0,4,0.0
2022-10-24 10:36:00-04:00,1496.98,1497.27,1496.98,1497.27,0,4,0.0
2022-10-24 10:37:00-04:00,1497.49,1497.49,1497.08,1497.24,0,4,0.0
2022-10-24 10:38:00-04:00,1497.44,1498.44,1497.44,1497.96,0,4,0.0
2022-10-24 10:39:00-04:00,1497.82,1498.18,1497.82,1498.12,0,4,0.0
2022-10-24 10:40:00-04:00,1498.17,1498.5,1498.17,1498.47,0,4,0.0
2022-10-24 10:41:00-04:00,1497.96,1497.96,1497.75,1497.75,0,4,0.0
2022-10-24 10:42:00-04:00,1497.42,1497.51,1497.32,1497.32,0,4,0.0
2022-10-24 10:43:00-04:00,1497.19,1497.19,1496.84,1496.94,0,4,0.0
2022-10-24 10:44:00-04:00,1497.5,1497.92,1497.5,1497.92,0,4,0.0
2022-10-24 10:45:00-04:00,1497.5,1497.5,1496.8,1496.8,0,4,0.0
2022-10-24 10:46:00-04:00,1496.4,1496.49,1496.28,1496.49,0,4,0.0
2022-10-24 10:47:00-04:00,1496.43,1497.06,1496.42,1497.06,0,4,0.0
2022-10-24 10:48:00-04:00,1497.29,1497.48,1497.29,1497.48,0,4,0.0
2022-10-24 10:49:00-04:00,1497.57,1497.57,1497.26,1497.36,0,4,0.0
2022-10-24 10:50:00-04:00,1497.63,1498.04,1497.63,1497.96,0,4,0.0
2022-10-24 10:51:00-04:00,1498.21,1498.72,1498.21,1498.63,0,4,0.0
2022-10-24 10:52:00-04:00,1498.76,1498.97,1498.76,1498.8,0,4,0.0
2022-10-24 10:53:00-04:00,1498.81,1499.3,1498.66,1498.66,0,4,0.0
2022-10-24 10:54:00-04:00,1497.87,1498.05,1497.79,1498.05,0,4,0.0
2022-10-24 10:55:00-04:00,1498.07,1498.07,1497.21,1497.21,0,4,0.0
2022-10-24 10:56:00-04:00,1497.01,1497.27,1496.98,1497.27,0,4,0.0
2022-10-24 10:57:00-04:00,1497.34,1497.64,1497.34,1497.64,0,4,0.0
2022-10-24 10:58:00-04:00,1497.66,1497.98,1497.66,1497.98,0,4,0.0
2022-10-24 10:59:00-04:00,1498.45,1499.52,1498.45,1499.52,0,4,0.0
2022-10-24 11:00:00-04:00,1499.51,1499.51,1498.75,1498.93,0,4,0.0
2022-10-24 11:01:00-04:00,1499.0,1499.42,1499.0,1499.42,0,4,0.0
2022-10-24 11:02:00-04:00,1499.73,1499.93,1499.49,1499.49,0,4,0.0
2022-10-24 11:03:00-04:00,1499.7,1500.43,1499.7,1500.43,0,4,0.0
2022-10-24 11:04:00-04:00,1500.42,1500.43,1499.89,1499.89,0,4,0.0
2022-10-24 11:05:00-04:00,1499.91,1500.25,1499.91,1500.25,0,4,0.0
2022-10-24 11:06:00-04:00,1501.08,1501.28,1501.08,1501.17,0,4,0.0
2022-10-24 11:07:00-04:00,1500.84,1500.84,1500.17,1500.17,0,4,0.0
2022-10-24 11:08:00-04:00,1500.25,1500.4,1500.25,1500.4,0,4,0.0
2022-10-24 11:09:00-04:00,1500.11,1500.11,1499.97,1500.07,0,4,0.0
2022-10-24 11:10:00-04:00,1499.84,1499.84,1499.64,1499.75,0,4,0.0
2022-10-24 11:11:00-04:00,1499.68,1500.4,1499.6,1500.4,0,4,0.0
2022-10-24 11:12:00-04:00,1500.34,1500.34,1500.01,1500.09,0,4,0.0
2022-10-24 11:13:00-04:00,1499.76,1500.05,1499.76,1500.05,0,4,0.0
2022-10-24 11:14:00-04:00,1500.1,1500.58,1500.1,1500.58,0,4,0.0
2022-10-24 11:15:00-04:00,1500.36,1501.27,1500.36,1501.27,0,4,0.0
2022-10-24 11:16:00-04:00,1501.29,1501.29,1500.16,1500.16,0,4,0.0
2022-10-24 11:17:00-04:00,1499.27,1499.27,1498.53,1498.53,0,4,0.0
2022-10-24 11:18:00-04:00,1498.25,1498.25,1497.82,1498.11,0,4,0.0
2022-10-24 11:19:00-04:00,1498.48,1498.75,1498.48,1498.75,0,4,0.0
2022-10-24 11:20:00-04:00,1498.98,1499.32,1498.94,1499.32,0,4,0.0
2022-10-24 11:21:00-04:00,1499.73,1501.52,1499.73,1501.5,0,4,0.0
2022-10-24 11:22:00-04:00,1501.42,1501.54,1501.42,1501.54,0,4,0.0
2022-10-24 11:23:00-04:00,1501.41,1501.45,1500.91,1500.91,0,4,0.0
2022-10-24 11:24:00-04:00,1500.83,1501.33,1500.83,1501.33,0,4,0.0
2022-10-24 11:25:00-04:00,1501.2,1501.49,1501.1,1501.1,0,4,0.0
2022-10-24 11:26:00-04:00,1500.94,1500.94,1500.11,1500.19,0,4,0.0
2022-10-24 11:27:00-04:00,1499.83,1499.99,1499.83,1499.99,0,4,0.0
2022-10-24 11:28:00-04:00,1500.66,1500.66,1500.45,1500.45,0,4,0.0
2022-10-24 11:29:00-04:00,1500.51,1500.54,1500.17,1500.17,0,4,0.0
2022-10-24 11:30:00-04:00,1499.82,1499.97,1499.77,1499.97,0,4,0.0
2022-10-24 11:31:00-04:00,1499.81,1499.81,1499.38,1499.54,0,4,0.0
2022-10-24 11:32:00-04:00,1499.63,1499.79,1499.0,1499.0,0,4,0.0
2022-10-24 11:33:00-04:00,1499.19,1499.19,1499.07,1499.17,0,4,0.0
2022-10-24 11:34:00-04:00,1498.9,1498.9,1498.41,1498.54,0,4,0.0
2022-10-24 11:35:00-04:00,1498.79,1499.42,1498.79,1499.42,0,4,0.0
2022-10-24 11:36:00-04:00,1499.22,1500.29,1499.1,1500.29,0,4,0.0
2022-10-24 11:37:00-04:00,1500.16,1500.4,1500.16,1500.4,0,4,0.0
2022-10-24 11:38:00-04:00,1500.39,1500.39,1500.24,1500.24,0,4,0.0
2022-10-24 11:39:00-04:00,1500.2,1500.67,1500.2,1500.67,0,4,0.0
2022-10-24 11:40:00-04:00,1500.82,1501.29,1500.82,1501.29,0,4,0.0
2022-10-24 11:41:00-04:00,1501.5,1501.5,1501.22,1501.28,0,4,0.0
2022-10-24 11:42:00-04:00,1501.08,1501.7,1501.08,1501.7,0,4,0.0
2022-10-24 11:43:00-04:00,1501.76,1501.95,1501.75,1501.77,0,4,0.0
2022-10-24 11:44:00-04:00,1501.44,1501.44,1501.16,1501.24,0,4,0.0
2022-10-24 11:45:00-04:00,1501.13,1501.16,1501.11,1501.13,0,4,0.0
2022-10-24 11:46:00-04:00,1501.01,1501.01,1500.37,1500.42,0,4,0.0
2022-10-24 11:47:00-04:00,1500.62,1500.67,1500.37,1500.37,0,4,0.0
2022-10-24 11:48:00-04:00,1500.23,1500.43,1500.23,1500.43,0,4,0.0
2022-10-24 11:49:00-04:00,1500.68,1501.36,1500.68,1501.36,0,4,0.0
2022-10-24 11:50:00-04:00,1501.48,1501.48,1501.04,1501.04,0,4,0.0
2022-10-24 11:51:00-04:00,1501.11,1502.38,1501.11,1502.38,0,4,0.0
2022-10-24 11:52:00-04:00,1502.99,1503.96,1502.99,1503.96,0,4,0.0
2022-10-24 11:53:00-04:00,1504.05,1504.82,1504.05,1504.82,0,4,0.0
2022-10-24 11:54:00-04:00,1504.75,1505.04,1504.75,1505.04,0,4,0.0
2022-10-24 11:55:00-04:00,1505.02,1505.25,1504.74,1504.74,0,4,0.0
2022-10-24 11:56:00-04:00,1504.72,1504.79,1504.28,1504.28,0,4,0.0
2022-10-24 11:57:00-04:00,1504.12,1504.19,1504.1,1504.19,0,4,0.0
2022-10-24 11:58:00-04:00,1504.5,1504.62,1504.5,1504.62,0,4,0.0
2022-10-24 11:59:00-04:00,1504.73,1504.73,1504.58,1504.58,0,4,0.0
2022-10-24 12:00:00-04:00,1504.22,1504.53,1504.22,1504.53,0,4,0.0
2022-10-24 12:01:00-04:00,1504.61,1504.76,1503.71,1503.71,0,4,0.0
2022-10-24 12:02:00-04:00,1503.33,1503.33,1503.18,1503.23,0,4,0.0
2022-10-24 12:03:00-04:00,1503.06,1503.19,1503.06,1503.13,0,4,0.0
2022-10-24 12:04:00-04:00,1502.65,1502.65,1502.46,1502.55,0,4,0.0
2022-10-24 12:05:00-04:00,1502.58,1503.0,1502.58,1503.0,0,4,0.0
2022-10-24 12:06:00-04:00,1502.9,1503.0,1502.85,1503.0,0,4,0.0
2022-10-24 12:07:00-04:00,1503.07,1503.77,1503.07,1503.77,0,4,0.0
2022-10-24 12:08:00-04:00,1503.75,1503.75,1503.62,1503.74,0,4,0.0
2022-10-24 12:09:00-04:00,1503.78,1503.78,1503.72,1503.72,0,4,0.0
2022-10-24 12:10:00-04:00,1504.02,1504.15,1504.02,1504.09,0,4,0.0
2022-10-24 12:11:00-04:00,1503.96,1504.16,1503.96,1504.15,0,4,0.0
2022-10-24 12:12:00-04:00,1504.02,1504.11,1503.98,1504.11,0,4,0.0
2022-10-24 12:13:00-04:00,1504.03,1504.18,1504.02,1504.18,0,4,0.0
2022-10-24 12:14:00-04:00,1504.24,1504.49,1504.23,1504.49,0,4,0.0
2022-10-24 12:15:00-04:00,1504.45,1504.63,1504.45,1504.54,0,4,0.0
2022-10-24 12:16:00-04:00,1504.31,1504.31,1503.77,1503.77,0,4,0.0
2022-10-24 12:17:00-04:00,1503.89,1503.89,1503.69,1503.72,0,4,0.0
2022-10-24 12:18:00-04:00,1503.71,1504.56,1503.71,1504.55,0,4,0.0
2022-10-24 12:19:00-04:00,1504.43,1504.43,1504.21,1504.21,0,4,0.0
2022-10-24 12:20:00-04:00,1504.48,1504.48,1504.05,1504.08,0,4,0.0
2022-10-24 12:21:00-04:00,1504.27,1504.35,1504.23,1504.35,0,4,0.0
2022-10-24 12:22:00-04:00,1504.54,1504.92,1504.54,1504.92,0,4,0.0
2022-10-24 12:23:00-04:00,1504.73,1504.75,1504.69,1504.72,0,4,0.0
2022-10-24 12:24:00-04:00,1504.81,1505.45,1504.81,1505.45,0,4,0.0
2022-10-24 12:25:00-04:00,1505.5,1505.6,1505.21,1505.21,0,4,0.0
2022-10-24 12:26:00-04:00,1504.91,1504.91,1504.73,1504.73,0,4,0.0
2022-10-24 12:27:00-04:00,1504.35,1504.47,1504.3,1504.43,0,4,0.0
2022-10-24 12:28:00-04:00,1504.51,1504.68,1504.51,1504.68,0,4,0.0
2022-10-24 12:29:00-04:00,1504.54,1504.54,1504.34,1504.34,0,4,0.0
2022-10-24 12:30:00-04:00,1504.32,1504.32,1504.09,1504.21,0,4,0.0
2022-10-24 12:31:00-04:00,1504.3,1504.3,1504.1,1504.1,0,4,0.0
2022-10-24 12:32:00-04:00,1504.14,1504.25,1503.93,1503.93,0,4,0.0
2022-10-24 12:33:00-04:00,1503.84,1503.84,1503.5,1503.51,0,4,0.0
2022-10-24 12:34:00-04:00,1503.53,1503.98,1503.53,1503.98,0,4,0.0
2022-10-24 12:35:00-04:00,1503.97,1504.0,1503.93,1503.93,0,4,0.0
2022-10-24 12:36:00-04:00,1503.97,1503.98,1503.74,1503.74,0,4,0.0
2022-10-24 12:37:00-04:00,1503.78,1503.98,1503.78,1503.97,0,4,0.0
2022-10-24 12:38:00-04:00,1504.07,1504.11,1503.91,1503.91,0,4,0.0
2022-10-24 12:39:00-04:00,1503.79,1503.79,1503.5,1503.5,0,4,0.0
2022-10-24 12:40:00-04:00,1503.34,1503.34,1502.54,1502.54,0,4,0.0
2022-10-24 12:41:00-04:00,1502.5,1502.5,1502.34,1502.41,0,4,0.0
2022-10-24 12:42:00-04:00,1502.2,1502.22,1502.2,1502.22,0,4,0.0
2022-10-24 12:43:00-04:00,1502.23,1502.51,1502.15,1502.51,0,4,0.0
2022-10-24 12:44:00-04:00,1502.52,1502.83,1502.52,1502.83,0,4,0.0
2022-10-24 12:45:00-04:00,1502.72,1502.72,1502.38,1502.4,0,4,0.0
2022-10-24 12:46:00-04:00,1502.34,1502.34,1502.17,1502.28,0,4,0.0
2022-10-24 12:47:00-04:00,1502.27,1502.27,1502.08,1502.1,0,4,0.0
2022-10-24 12:48:00-04:00,1502.12,1502.12,1501.75,1501.77,0,4,0.0
2022-10-24 12:49:00-04:00,1501.78,1501.93,1501.78,1501.82,0,4,0.0
2022-10-24 12:50:00-04:00,1501.94,1501.99,1501.86,1501.86,0,4,0.0
2022-10-24 12:51:00-04:00,1501.9,1502.36,1501.9,1502.36,0,4,0.0
2022-10-24 12:52:00-04:00,1502.37,1502.51,1502.37,1502.51,0,4,0.0
2022-10-24 12:53:00-04:00,1502.57,1502.79,1502.57,1502.79,0,4,0.0
2022-10-24 12:54:00-04:00,1502.76,1502.87,1502.76,1502.87,0,4,0.0
2022-10-24 12:55:00-04:00,1502.6,1502.6,1502.4,1502.4,0,4,0.0
2022-10-24 12:56:00-04:00,1502.33,1502.33,1502.15,1502.15,0,4,0.0
2022-10-24 12:57:00-04:00,1501.78,1501.78,1501.36,1501.36,0,4,0.0
2022-10-24 12:58:00-04:00,1501.03,1501.08,1501.03,1501.04,0,4,0.0
2022-10-24 12:59:00-04:00,1501.07,1501.09,1500.58,1500.58,0,4,0.0
2022-10-24 13:00:00-04:00,1500.52,1500.52,1500.38,1500.38,0,4,0.0
2022-10-24 13:01:00-04:00,1499.68,1499.68,1499.44,1499.46,0,4,0.0
2022-10-24 13:02:00-04:00,1499.66,1499.8,1499.66,1499.8,0,4,0.0
2022-10-24 13:03:00-04:00,1499.55,1499.56,1499.48,1499.52,0,4,0.0
2022-10-24 13:04:00-04:00,1499.48,1500.45,1499.48,1500.45,0,4,0.0
2022-10-24 13:05:00-04:00,1500.6,1500.6,1500.25,1500.25,0,4,0.0
2022-10-24 13:06:00-04:00,1499.99,1499.99,1499.72,1499.85,0,4,0.0
2022-10-24 13:07:00-04:00,1499.91,1500.3,1499.91,1500.3,0,4,0.0
2022-10-24 13:08:00-04:00,1500.35,1500.35,1500.16,1500.16,0,4,0.0
2022-10-24 13:09:00-04:00,1500.05,1500.26,1500.05,1500.26,0,4,0.0
2022-10-24 13:10:00-04:00,1500.28,1500.28,1500.13,1500.13,0,4,0.0
2022-10-24 13:11:00-04:00,1499.96,1499.96,1499.17,1499.17,0,4,0.0
2022-10-24 13:12:00-04:00,1499.1,1499.34,1499.1,1499.34,0,4,0.0
2022-10-24 13:13:00-04:00,1499.4,1499.4,1499.19,1499.23,0,4,0.0
2022-10-24 13:14:00-04:00,1499.21,1499.42,1499.21,1499.38,0,4,0.0
2022-10-24 13:15:00-04:00,1499.44,1499.44,1499.13,1499.13,0,4,0.0
2022-10-24 13:16:00-04:00,1499.08,1499.08,1498.95,1499.0,0,4,0.0
2022-10-24 13:17:00-04:00,1498.92,1499.15,1498.92,1499.15,0,4,0.0
2022-10-24 13:18:00-04:00,1499.18,1499.18,1498.79,1498.79,0,4,0.0
2022-10-24 13:19:00-04:00,1498.77,1498.93,1498.77,1498.86,0,4,0.0
2022-10-24 13:20:00-04:00,1498.52,1498.6,1498.45,1498.45,0,4,0.0
2022-10-24 13:21:00-04:00,1498.34,1498.34,1497.98,1498.28,0,4,0.0
2022-10-24 13:22:00-04:00,1498.28,1498.39,1498.25,1498.25,0,4,0.0
2022-10-24 13:23:00-04:00,1498.06,1498.06,1497.38,1497.38,0,4,0.0
2022-10-24 13:24:00-04:00,1497.24,1497.41,1497.17,1497.41,0,4,0.0
2022-10-24 13:25:00-04:00,1497.55,1498.29,1497.55,1498.29,0,4,0.0
2022-10-24 13:26:00-04:00,1498.43,1498.69,1498.43,1498.69,0,4,0.0
2022-10-24 13:27:00-04:00,1498.8,1498.86,1498.65,1498.65,0,4,0.0
2022-10-24 13:28:00-04:00,1498.5,1498.5,1498.34,1498.34,0,4,0.0
2022-10-24 13:29:00-04:00,1498.3,1498.52,1498.3,1498.39,0,4,0.0
2022-10-24 13:30:00-04:00,1498.11,1498.44,1498.11,1498.36,0,4,0.0
2022-10-24 13:31:00-04:00,1498.26,1498.35,1497.87,1497.87,0,4,0.0
2022-10-24 13:32:00-04:00,1497.6,1497.68,1497.5,1497.68,0,4,0.0
2022-10-24 13:33:00-04:00,1497.72,1497.76,1497.68,1497.76,0,4,0.0
2022-10-24 13:34:00-04:00,1497.76,1497.8,1497.74,1497.8,0,4,0.0
2022-10-24 13:35:00-04:00,1497.86,1497.86,1497.77,1497.79,0,4,0.0
2022-10-24 13:36:00-04:00,1497.65,1497.65,1497.47,1497.47,0,4,0.0
2022-10-24 13:37:00-04:00,1497.28,1497.28,1497.07,1497.12,0,4,0.0
2022-10-24 13:38:00-04:00,1497.08,1497.08,1497.03,1497.08,0,4,0.0
2022-10-24 13:39:00-04:00,1497.18,1497.18,1497.11,1497.15,0,4,0.0
2022-10-24 13:40:00-04:00,1497.6,1497.6,1497.5,1497.5,0,4,0.0
2022-10-24 13:41:00-04:00,1497.42,1497.68,1497.42,1497.68,0,4,0.0
2022-10-24 13:42:00-04:00,1497.73,1498.08,1497.73,1498.08,0,4,0.0
2022-10-24 13:43:00-04:00,1498.07,1498.1,1497.9,1497.9,0,4,0.0
2022-10-24 13:44:00-04:00,1497.96,1497.96,1497.93,1497.93,0,4,0.0
2022-10-24 13:45:00-04:00,1497.74,1497.83,1497.65,1497.83,0,4,0.0
2022-10-24 13:46:00-04:00,1497.87,1498.2,1497.87,1498.2,0,4,0.0
2022-10-24 13:47:00-04:00,1498.07,1498.07,1497.8,1497.94,0,4,0.0
2022-10-24 13:48:00-04:00,1497.91,1497.91,1497.49,1497.49,0,4,0.0
2022-10-24 13:49:00-04:00,1497.47,1497.9,1497.47,1497.9,0,4,0.0
2022-10-24 13:50:00-04:00,1497.85,1497.91,1497.85,1497.91,0,4,0.0
2022-10-24 13:51:00-04:00,1497.85,1497.92,1497.85,1497.88,0,4,0.0
2022-10-24 13:52:00-04:00,1497.89,1498.36,1497.89,1498.36,0,4,0.0
2022-10-24 13:53:00-04:00,1498.49,1498.84,1498.49,1498.8,0,4,0.0
2022-10-24 13:54:00-04:00,1498.81,1498.92,1498.81,1498.87,0,4,0.0
2022-10-24 13:55:00-04:00,1498.94,1498.94,1498.75,1498.77,0,4,0.0
2022-10-24 13:56:00-04:00,1498.96,1499.06,1498.66,1498.66,0,4,0.0
2022-10-24 13:57:00-04:00,1498.54,1498.54,1498.41,1498.41,0,4,0.0
2022-10-24 13:58:00-04:00,1498.49,1498.58,1498.49,1498.55,0,4,0.0
2022-10-24 13:59:00-04:00,1498.49,1498.81,1498.45,1498.81,0,4,0.0
2022-10-24 14:00:00-04:00,1498.96,1499.76,1498.96,1499.76,0,4,0.0
2022-10-24 14:01:00-04:00,1499.77,1500.14,1499.77,1500.14,0,4,0.0
2022-10-24 14:02:00-04:00,1500.42,1501.05,1500.42,1501.05,0,4,0.0
2022-10-24 14:03:00-04:00,1500.94,1500.98,1500.82,1500.82,0,4,0.0
2022-10-24 14:04:00-04:00,1500.79,1500.99,1500.79,1500.99,0,4,0.0
2022-10-24 14:05:00-04:00,1500.91,1501.0,1500.85,1500.85,0,4,0.0
2022-10-24 14:06:00-04:00,1500.82,1501.05,1500.82,1500.87,0,4,0.0
2022-10-24 14:07:00-04:00,1500.91,1500.91,1500.71,1500.71,0,4,0.0
2022-10-24 14:08:00-04:00,1500.74,1500.75,1500.56,1500.56,0,4,0.0
2022-10-24 14:09:00-04:00,1500.5,1500.5,1500.3,1500.3,0,4,0.0
2022-10-24 14:10:00-04:00,1500.14,1500.14,1499.75,1499.75,0,4,0.0
2022-10-24 14:11:00-04:00,1499.78,1499.83,1499.78,1499.82,0,4,0.0
2022-10-24 14:12:00-04:00,1499.75,1499.83,1499.71,1499.83,0,4,0.0
2022-10-24 14:13:00-04:00,1499.84,1500.07,1499.84,1500.07,0,4,0.0
2022-10-24 14:14:00-04:00,1500.06,1500.13,1500.06,1500.13,0,4,0.0
2022-10-24 14:15:00-04:00,1500.07,1500.14,1500.07,1500.11,0,4,0.0
2022-10-24 14:16:00-04:00,1499.96,1499.97,1499.95,1499.96,0,4,0.0
2022-10-24 14:17:00-04:00,1500.07,1500.07,1499.87,1500.01,0,4,0.0
2022-10-24 14:18:00-04:00,1499.99,1500.06,1499.99,1499.99,0,4,0.0
2022-10-24 14:19:00-04:00,1499.93,1499.97,1499.82,1499.82,0,4,0.0
2022-10-24 14:20:00-04:00,1499.94,1499.94,1499.64,1499.64,0,4,0.0
2022-10-24 14:21:00-04:00,1499.55,1499.55,1499.36,1499.36,0,4,0.0
2022-10-24 14:22:00-04:00,1499.39,1499.5,1499.36,1499.5,0,4,0.0
2022-10-24 14:23:00-04:00,1499.43,1499.51,1499.43,1499.51,0,4,0.0
2022-10-24 14:24:00-04:00,1499.59,1499.82,1499.59,1499.82,0,4,0.0
2022-10-24 14:25:00-04:00,1499.84,1499.84,1499.68,1499.81,0,4,0.0
2022-10-24 14:26:00-04:00,1499.84,1500.54,1499.84,1500.54,0,4,0.0
2022-10-24 14:27:00-04:00,1500.65,1500.75,1500.65,1500.75,0,4,0.0
2022-10-24 14:28:00-04:00,1500.74,1500.86,1500.68,1500.68,0,4,0.0
2022-10-24 14:29:00-04:00,1500.6,1500.61,1500.47,1500.61,0,4,0.0
2022-10-24 14:30:00-04:00,1500.57,1500.78,1500.57,1500.78,0,4,0.0
2022-10-24 14:31:00-04:00,1500.71,1500.86,1500.7,1500.86,0,4,0.0
2022-10-24 14:32:00-04:00,1500.83,1500.9,1500.83,1500.84,0,4,0.0
2022-10-24 14:33:00-04:00,1500.78,1501.01,1500.77,1501.01,0,4,0.0
2022-10-24 14:34:00-04:00,1500.98,1501.0,1500.94,1500.94,0,4,0.0
2022-10-24 14:35:00-04:00,1500.97,1500.97,1500.82,1500.82,0,4,0.0
2022-10-24 14:36:00-04:00,1500.62,1500.77,1500.62,1500.75,0,4,0.0
2022-10-24 14:37:00-04:00,1500.86,1500.9,1500.85,1500.9,0,4,0.0
2022-10-24 14:38:00-04:00,1500.87,1500.87,1500.67,1500.67,0,4,0.0
2022-10-24 14:39:00-04:00,1500.69,1500.84,1500.69,1500.84,0,4,0.0
2022-10-24 14:40:00-04:00,1500.78,1500.78,1500.45,1500.48,0,4,0.0
2022-10-24 14:41:00-04:00,1500.39,1501.44,1500.39,1501.44,0,4,0.0
